product_id,avg_rating,evaluation_score,product_type
B003V264WW,4.2248722316865415,0.2468167353520408,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B000XE6C3M,4.17948717948718,0.22779877518051106,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0026ZD0WM,4.433962264150943,0.24130483742809136,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0012HEGCI,3.3125,0.19201619975783651,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B006QREFI4,4.310344827586206,0.23376722480843976,0
B002GQMTAK,2.6909090909090905,0.19932090916552506,0
B00O0WRO08,4.547619047619048,0.2357346873192007,0
B000S8JB36,4.5172413793103425,0.22505169118711768,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B007ROD3AG,4.238636363636363,0.24758916431226344,0
B002GQMTAK,2.6909090909090905,0.19932090916552506,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B001UE7D2I,3.911538461538461,0.2315355280865289,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B001AFFBCG,4.0540540540540535,0.2267099177027545,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B002GQMTAK,2.6909090909090905,0.19932090916552506,0
B001L0EDGK,4.857142857142857,0.23056356876509915,0
B009ZPMPGI,3.930232558139535,0.2144185180221313,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B007ROD3AG,4.238636363636363,0.24758916431226344,0
B000XE6C3M,4.17948717948718,0.22779877518051106,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B000H0XV3G,4.060344827586206,0.24423964354781466,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0027SU9JU,4.283950617283951,0.21662653429200268,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B000FS1W4U,3.954545454545455,0.1966145389477286,0
B001QTW2FK,4.138339920948616,0.2354818351982671,0
B0009XH6V4,4.280193236714976,0.2410349254947591,0
B003FBG88E,4.4,0.2195444060179703,0
B00P88VPKS,4.695652173913044,0.21672505910368187,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B001UE7D2I,3.911538461538461,0.2315355280865289,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00VRN7SB8,4.2,0.3734777293284807,0
B007ROD3O2,4.3,0.225641265960046,0
B00APV7OWG,4.246376811594203,0.268030942761148,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B0027SU9JU,4.283950617283951,0.21662653429200268,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B000H0XV3G,4.060344827586206,0.24423964354781466,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B00JH2C3DE,4.5,0.2705052034013985,0
B000H0XV3G,4.060344827586206,0.24423964354781466,0
B001BOFISS,3.9230769230769234,0.24625387043170255,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B000X1MCYI,4.625,0.2599257925339877,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B0015YFTTC,4.571428571428571,0.2260861692824423,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0002G214U,3.5078534031413615,0.21456539941459196,0
B007ROD3O2,4.3,0.225641265960046,0
B001QTW2FK,4.138339920948616,0.2354818351982671,0
B00O0WRO08,4.547619047619048,0.2357346873192007,0
B00009YJSJ,4.46829268292683,0.21315582056595545,0
B000H0XV3G,4.060344827586206,0.24423964354781466,0
B0027SU9JU,4.283950617283951,0.21662653429200268,0
B00070E8IS,4.275,0.2446402552845637,0
B0017WNHYG,4.580645161290323,0.21572445562768527,0
B00APV7OWG,4.246376811594203,0.268030942761148,0
B001UE7D3W,4.4230769230769225,0.2521503146598133,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B0009PL4D8,4.666666666666667,0.2473523109737293,0
B003FBG88E,4.4,0.2195444060179703,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B0012DL8B4,4.094117647058823,0.2293106787535023,0
B0009XH6V4,4.280193236714976,0.2410349254947591,0
B003FBG88E,4.4,0.2195444060179703,0
B003FBG88E,4.4,0.2195444060179703,0
B00440ZZKW,3.5609756097560976,0.24202003610131398,0
B000065DJY,3.547058823529412,0.18861325168835436,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B007PM4M3M,3.952380952380953,0.2394002095488745,0
B0009XH6V4,4.280193236714976,0.2410349254947591,0
B000FS1W4U,3.954545454545455,0.1966145389477286,0
B001AFFBCG,4.0540540540540535,0.2267099177027545,0
B00VRN7SB8,4.2,0.3734777293284807,0
B00VRN7SB8,4.2,0.3734777293284807,0
B0027SU9JU,4.283950617283951,0.21662653429200268,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B004YZMKKU,4.139705882352942,0.2516373564169879,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B001UE7D2I,3.911538461538461,0.2315355280865289,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B007ROD3O2,4.3,0.225641265960046,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B00VRN7SB8,4.2,0.3734777293284807,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B00JQIAUDY,3.8983050847457625,0.22215943510217148,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00005O0MZ,4.09433962264151,0.23044126162044254,0
B008O1V33A,3.8235294117647056,0.2618845358786195,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B008O1V33A,3.8235294117647056,0.2618845358786195,0
B007ROD3AG,4.238636363636363,0.24758916431226344,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B00005O0MZ,4.09433962264151,0.23044126162044254,0
B0054Y2Q4K,4.809523809523808,0.2414780729497527,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B00440ZZKW,3.5609756097560976,0.24202003610131398,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B00VRN7SB8,4.2,0.3734777293284807,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00JH2C3DE,4.5,0.2705052034013985,0
B00QNC39TI,4.2727272727272725,0.2299844234617721,0
B001QTW2FK,4.138339920948616,0.2354818351982671,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B0009XH6V4,4.280193236714976,0.2410349254947591,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B003FBG88E,4.4,0.2195444060179703,0
B000FS1W4U,3.954545454545455,0.1966145389477286,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B00009YJSJ,4.46829268292683,0.21315582056595545,0
B0027SU9JU,4.283950617283951,0.21662653429200268,0
B0009XH6W8,4.0,0.25528182266737354,0
B00JH2C3DE,4.5,0.2705052034013985,0
B003L0LWYY,4.3,0.2163580274792916,0
B00VRN7SB8,4.2,0.3734777293284807,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B001UE7D3C,4.086956521739131,0.2371621610248179,0
B001AFFBCG,4.0540540540540535,0.2267099177027545,0
B001LQY1X4,4.02020202020202,0.23007083379725696,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B003FBG88E,4.4,0.2195444060179703,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B00JH2C3DE,4.5,0.2705052034013985,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B002BFX6EO,4.440677966101696,0.2538120389273426,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B002NGMEVW,4.2727272727272725,0.23764081562768316,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00MEBKQ8E,4.833333333333333,0.21526446038428984,0
B0002G214U,3.5078534031413615,0.21456539941459196,0
B000S8JB36,4.5172413793103425,0.22505169118711768,0
B000S8JB36,4.5172413793103425,0.22505169118711768,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B0009XH6UU,4.365671641791045,0.24720427935811906,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B0009PL4D8,4.666666666666667,0.2473523109737293,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B0009XH6UU,4.365671641791045,0.24720427935811906,0
B0009XH6VO,4.066666666666666,0.26111309697146856,0
B000X300MC,4.05,0.2551865847698586,0
B003FBG88E,4.4,0.2195444060179703,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00JXQ06X8,3.8409090909090913,0.2325898048485235,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B001BOFISS,3.9230769230769234,0.24625387043170255,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B00P88VPKS,4.695652173913044,0.21672505910368187,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0009XH6VO,4.066666666666666,0.26111309697146856,0
B0027SU9JU,4.283950617283951,0.21662653429200268,0
B00070E8IS,4.275,0.2446402552845637,0
B0017WNHYG,4.580645161290323,0.21572445562768527,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B001UE7D2I,3.911538461538461,0.2315355280865289,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B001QTW2FK,4.138339920948616,0.2354818351982671,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00TA1JX3A,4.40625,0.20683816596246868,0
B000RZLL38,4.179310344827586,0.2301621786525612,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B00VRN7SB8,4.2,0.3734777293284807,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B000E8PG98,3.843137254901962,0.2234508455445977,0
B002B8VE4U,3.9468085106382977,0.2506059038267012,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00VRN7SB8,4.2,0.3734777293284807,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B001MXWZFM,4.3921568627450975,0.2093424476289344,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B003VZS9NG,3.9090909090909087,0.2400251746851565,0
B000RZLL38,4.179310344827586,0.2301621786525612,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B0009XH6V4,4.280193236714976,0.2410349254947591,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B0009PL4D8,4.666666666666667,0.2473523109737293,0
B0012DL8B4,4.094117647058823,0.2293106787535023,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00VRN7SB8,4.2,0.3734777293284807,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B00070E8IS,4.275,0.2446402552845637,0
B00BBCVPAU,4.166666666666667,0.20030766186859264,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B0012DL8B4,4.094117647058823,0.2293106787535023,0
B003FBG88E,4.4,0.2195444060179703,0
B007O385QC,4.615384615384615,0.2268119343008893,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B000V3URNG,3.8333333333333335,0.25050896020537233,0
B00QNC39TI,4.2727272727272725,0.2299844234617721,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B00QNC39TI,4.2727272727272725,0.2299844234617721,0
B000065DJY,3.547058823529412,0.18861325168835436,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00VRN7SB8,4.2,0.3734777293284807,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B001LQY1X4,4.02020202020202,0.23007083379725696,0
B00JXQ06X8,3.8409090909090913,0.2325898048485235,0
B00009YJSJ,4.46829268292683,0.21315582056595545,0
B00APV7OWG,4.246376811594203,0.268030942761148,0
B001LQY1X4,4.02020202020202,0.23007083379725696,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00JQIAUDY,3.8983050847457625,0.22215943510217148,0
B00009YJSJ,4.46829268292683,0.21315582056595545,0
B003FBG88E,4.4,0.2195444060179703,0
B000S8JB36,4.5172413793103425,0.22505169118711768,0
B000065DJY,3.547058823529412,0.18861325168835436,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B00JXQ06X8,3.8409090909090913,0.2325898048485235,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B001L0EDGK,4.857142857142857,0.23056356876509915,0
B003FBG88E,4.4,0.2195444060179703,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00VRN7SB8,4.2,0.3734777293284807,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B000GWF57U,4.695652173913044,0.22033460926846024,0
B002GQMTAK,2.6909090909090905,0.19932090916552506,0
B0002G214U,3.5078534031413615,0.21456539941459196,0
B00JQIAUDY,3.8983050847457625,0.22215943510217148,0
B001UE7D2I,3.911538461538461,0.2315355280865289,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00MEBKQ8E,4.833333333333333,0.21526446038428984,0
B00VRN7SB8,4.2,0.3734777293284807,0
B00HZYSZHY,5.0,0.3428320561941252,0
B001AFFBCG,4.0540540540540535,0.2267099177027545,0
B00JXQ06X8,3.8409090909090913,0.2325898048485235,0
B000RZLL38,4.179310344827586,0.2301621786525612,0
B000E8PG98,3.843137254901962,0.2234508455445977,0
B004YZMKKU,4.139705882352942,0.2516373564169879,0
B000FS1W4U,3.954545454545455,0.1966145389477286,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00MEBKQ8E,4.833333333333333,0.21526446038428984,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00070E8IS,4.275,0.2446402552845637,0
B00JH2C3DE,4.5,0.2705052034013985,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00092M2XW,3.8378378378378377,0.2249409659605435,0
B000G666EW,4.526315789473684,0.2483861235235131,0
B00009YJSJ,4.46829268292683,0.21315582056595545,0
B0015YFTTC,4.571428571428571,0.2260861692824423,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B0099RKYEM,4.75,0.20807336037020147,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00JXQ06X8,3.8409090909090913,0.2325898048485235,0
B0054Y2Q4K,4.809523809523808,0.2414780729497527,0
B00009YJSJ,4.46829268292683,0.21315582056595545,0
B0015YFTTC,4.571428571428571,0.2260861692824423,0
B003L0LWYY,4.3,0.2163580274792916,0
B0009XH6WI,3.8739495798319328,0.2423245781193349,0
B0057HQ6C2,4.466666666666667,0.22700810695393095,0
B00005O0MZ,4.09433962264151,0.23044126162044254,0
B00092M38G,3.358974358974359,0.2027167522793212,0
B009ZPMPGI,3.930232558139535,0.2144185180221313,0
B000E8PG98,3.843137254901962,0.2234508455445977,0
B000RZLL38,4.179310344827586,0.2301621786525612,0
B004YZMKKU,4.139705882352942,0.2516373564169879,0
B004YZMKKU,4.139705882352942,0.2516373564169879,0
B003FBG88E,4.4,0.2195444060179703,0
B00009YJSJ,4.46829268292683,0.21315582056595545,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00JXQ06X8,3.8409090909090913,0.2325898048485235,0
B007ROD3O2,4.3,0.225641265960046,0
B0007NZPY6,5.0,0.31982597501497745,0
B001MXWZFM,4.3921568627450975,0.2093424476289344,0
B001QTW2FK,4.138339920948616,0.2354818351982671,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00QNC39TI,4.2727272727272725,0.2299844234617721,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B004YZMKKU,4.139705882352942,0.2516373564169879,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00092M2VO,4.1085714285714285,0.2335533321248703,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B0009XH6V4,4.280193236714976,0.2410349254947591,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B0027SU9JU,4.283950617283951,0.21662653429200268,0
B0026ZD0WM,4.433962264150943,0.24130483742809136,0
B0009XH6WI,3.8739495798319328,0.2423245781193349,0
B007ROD3O2,4.3,0.225641265960046,0
B00092M2XW,3.8378378378378377,0.2249409659605435,0
B00SKQFT4I,4.547169811320755,0.2285483517956066,0
B0009XH6V4,4.280193236714976,0.2410349254947591,0
B000A3I2X4,4.225589225589226,0.21629696499820206,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B007ROD3AG,4.238636363636363,0.24758916431226344,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B007ROD3AG,4.238636363636363,0.24758916431226344,0
B006BNFXHU,4.625,0.3124071473630436,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B000E8PG98,3.843137254901962,0.2234508455445977,0
B007ROD3O2,4.3,0.225641265960046,0
B0002G214U,3.5078534031413615,0.21456539941459196,0
B003VZS9NG,3.9090909090909087,0.2400251746851565,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B00O0WRO08,4.547619047619048,0.2357346873192007,0
B00JXQ06X8,3.8409090909090913,0.2325898048485235,0
B000FS1W4U,3.954545454545455,0.1966145389477286,0
B00MMRFUG8,4.608695652173913,0.34168925668515177,0
B001UE7D2I,3.911538461538461,0.2315355280865289,0
B00005O0MZ,4.09433962264151,0.23044126162044254,0
B0040VGR3Y,4.571428571428571,0.23539347420639176,0
B00092M2X2,3.7647058823529416,0.24416437675019964,0
B00009YJSJ,4.46829268292683,0.21315582056595545,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B000BLNUPU,3.5,0.21026800233047496,0
B000YDMM2M,4.0625,0.2129761128485492,0
B0012DL8B4,4.094117647058823,0.2293106787535023,0
B0008ENT8I,3.739130434782609,0.2281388155674019,0
B00QNC39TI,4.2727272727272725,0.2299844234617721,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B00005O0MZ,4.09433962264151,0.23044126162044254,0
B0012DL8B4,4.094117647058823,0.2293106787535023,0
B001LQY1X4,4.02020202020202,0.23007083379725696,0
B000065DJY,3.547058823529412,0.18861325168835436,0
B0002G214U,3.5078534031413615,0.21456539941459196,0
B00CC7Y0G4,4.3559322033898304,0.21667456027212664,0
B003ICX810,4.068181818181818,0.20569890801071675,0
B0037MFCHE,4.0972222222222205,0.2687875902849663,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B003L0LWYY,4.3,0.2163580274792916,0
B001UE7D3C,4.086956521739131,0.2371621610248179,0
B0037MKQE8,4.235294117647058,0.2932121977265507,0
B0009XH6WI,3.8739495798319328,0.2423245781193349,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B000IF3D38,4.1020408163265305,0.22517049072467166,0
B00006IV22,4.403061224489796,0.22037906487817496,0
B002GQMTAK,2.6909090909090905,0.19932090916552506,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B00065AFFE,4.290322580645161,0.25052571705232035,0
B000065DJY,3.547058823529412,0.18861325168835436,0
B003V264WW,4.2248722316865415,0.2468167353520408,0
B001L0EDGK,4.857142857142857,0.23056356876509915,0
B002MHW4MG,4.024390243902439,0.2518475844620199,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00005O0MZ,4.09433962264151,0.23044126162044254,0
B0009XH6UU,4.365671641791045,0.24720427935811906,0
B0027SU9JU,4.283950617283951,0.21662653429200268,0
B003FBG88E,4.4,0.2195444060179703,0
B00009YJSJ,4.46829268292683,0.21315582056595545,0
B0009XH6UU,4.365671641791045,0.24720427935811906,0
B00APV7OWG,4.246376811594203,0.268030942761148,0
B0017WNHYG,4.580645161290323,0.21572445562768527,0
B00092M2XW,3.8378378378378377,0.2249409659605435,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B003ICX810,4.068181818181818,0.20569890801071675,0
B00O0WRO08,4.547619047619048,0.2357346873192007,0
B007ROD3AG,4.238636363636363,0.24758916431226344,0
B003FBG88E,4.4,0.2195444060179703,0
B0009PL4D8,4.666666666666667,0.2473523109737293,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B00132ZG3U,4.2971962616822434,0.2418133606694996,0
B003L0LWYY,4.3,0.2163580274792916,0
B003FBG88E,4.4,0.2195444060179703,0
B003VZNCQK,3.6666666666666665,0.2387746254161165,0
B00BB8ZIW0,4.425742574257425,0.23619762452824836,0
B00A7JA72U,4.483870967741935,0.2624515210069385,0
B0009XH6WI,3.8739495798319328,0.2423245781193349,0
B001AFFBCG,4.0540540540540535,0.2267099177027545,0
B0009XH6TG,4.140540540540541,0.24535345289961735,0
B0017WNHYG,4.580645161290323,0.21572445562768527,0
B0008ENT8I,3.739130434782609,0.2281388155674019,0
