"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"29","us",19568078,"r3pz5h5fiwcj6w","b009upufcy",586052944,"munchkin lulla-vibe vibrating mattress pad","baby",4,0,1,"n","y","this works very well it's just hard to turn on.","this works very well it's just hard to turn on.  i push the on button, nothing, press & hold it, nothing.  i do this same process a few time then it finally turns on.  it has been a life saver.  well worth the money just wish it would turn on easier.",2013-02-25
"30","us",20315438,"r3ohuoasp31cs6","b00438sboc",955227491,"wupzey waterproof food catcher bib, 2 pack","baby",5,2,2,"n","y","work fine","baby preferred cloth ones.  grandma likes these.  i do not like being told to use an exact number of words in my review.",2013-02-25
"31","us",41796975,"r21qqzw10zhszl","b0027a5fuq",515907812,"nuby paci cradle pacifier box","baby",1,0,1,"n","y","always falling off","i really wanted to like this, but it was always falling off, making the thing pointless.  will now have to look for something more expensive that actually does the job.",2013-02-25
"32","us",50097093,"r2kirbjb90rj2q","b0051hd3zq",339857892,"snappi cloth diaper fasteners - pack of 6 (2 pink, 2 purple, 2 white)","baby",4,0,0,"n","y","love 'em","i bought these to use with the bummis prefold diapers.<br /><br />i got them primarily for my husband since he has a hard time holding the diaper in place in order to work with the shell. he had no problem at all setting the diaper up with these.",2013-02-25
"33","us",46835788,"r3jt745fcyejf4","b008pd2a7a",144898897,"bloom fresco chrome contemporary baby highchair frame only - noir / black","baby",5,36,39,"n","y","a little clarity","i wanted to post a helpful review, as when considering this product i was so confused. hopefully i can provide a little clarity here.<br /><br />this high chair is a new model, there was an older version also. what comes in the box is essentially everything except the seat pad and harness. amazon pairs the chair with a seat pad set that i believe was meant for the older version of this chair. there is a little white buckle on the end of the \\crotch strap\\ that will need to be removed, and having done that it all fits together fine. i could not find any other seat pad set.<br />and you do want the set. if this seat is for a baby then you will want to use the small one. i saw mentioned in another review that someone's baby couldn't reach the tray; that is because they were not using the included comfort seat, which is essentially a booster seat for the chair. this comfort seat will only work with the small seat pad. the larger seat pad is for toddlers and older children. you will receive both plus the harness if you order this item: http://www.amazon.com/gp/aw/d/b003oyxvku/ref=mw_dp_sim_ss1?pi=sy125<br /><br />as for my review of the chair itself, i love it! i am not convinced that some other reviews online are not fake negatives by competitors.<br />some have said the chair is heavy and difficult to move. really? i can slide it towards me with one foot. i imagine if you have carpet that's harder but the chair has to have some weight to it simply because of the design. it has to be sturdy.<br />others have said the straps are hard to clean and good gets stuck in the buckles. not so if you're using the harness correctly. the shoulder pads should be low so that they cover the straps and any buckles. the whole seat pad is easy to wipe off.<br /><br />i thought the price was a little high but the chair is quality. it looks like a theme park ride turned bar stool, and i am happy to pay the price if it means i don't have to have another piece of tan or hot pink plastic baby stuff in my life!<br />chances are that most people considering this chair are mainly interested in the aesthetics, and it truly is worth it. is it the best high chair in the world? probably not. is it the best looking? heck yeah!<br /><br />my only negative comments are of course the lack of clarity regarding seat pad options, and the instructions. the instruction book has a wonderful design but the instructions appear to actually go backwards, and the english is terrible. as my husband put it, it reads like \\chinese translated into german translated into swedish and then into english\\ it's really not that bad, but i did struggle with assembly.<br /><br />but it's all together now and my daughter loves it! and that's really the most important thing.stuff in my life!<br />chances are that most people considering this chair are mainly interested in the aesthetics, and it truly is worth it. is it the best high chair in the world? probably not. is it the best looking? heck yeah!<br /><br />my only negative comments are of course the lack of clarity regarding seat pad options, and the instructions. the instruction book has a wonderful design but the instructions appear to actually go backwards, and the english is terrible. as my husband put it, it reads like \\chinese translated into german translated into swedish and then into english\\ it's really not that bad, but i did struggle with assembly.<br /><br />but it's all together now and my daughter loves it! and that's really the most important thing.",2013-02-25
"34","us",38043702,"r2uuh7cx3p2a0i","b001cxdajw",240877765,"elegant baby ultra plush blankie, 20 x 20","baby",5,0,0,"n","y","soft, pretty and warm","it is as described, soft, pretty and warm. very nice, thanks. . . . . . . . . . .",2013-02-25
"35","us",49191945,"r23x51zzakpuwj","b005hwfo3y",913956838,"lollaland lollacup - infant/toddler sippy cup with straw","baby",5,0,0,"n","y","this is terrific","my grandson needed to use his cup at daycare instead of his bottle.  he had lots of different cups but they just didn't work well for him.  this is terrific.  he really likes it!  and no bottle any more, and this made it easy",2013-02-25
"36","us",11506163,"r23cx4wu4ptcxg","b0081zowc8",246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary","baby",5,1,1,"n","y","love!","same exact as the pink/purple/blue/green ones found at walmart and target. never seen the yellow ones so we had to get them!",2013-02-25
"37","us",14757561,"r3sd6fsntn3wl2","b0058tvtx0",674116274,"winnie the pooh sunshine patch crib fitted sheet","baby",4,0,0,"n","y","crib fitted sheet","is nice and washed well it looked the way is pictured and it didnt shrink when washed like other one i had bought in the past and is not a rough material .",2013-02-25
"38","us",26799058,"r2uu3lxo507r07","b0040i8cu8",601372867,"koala baby canvas monkey bin - brown","baby",5,1,1,"n","y","so cute!","i bought this for my sister in laws shower and she lived it! it's so cute! looks just like the picture!",2013-02-25
"39","us",44951241,"r15hx4eej65zsf","b004j4vxww",454997613,"the first years 4 pack ziploc sippy cup, 10 ounce (discontinued by manufacturer)","baby",1,0,0,"n","y","leaky","i got these cups for my 2yr old to use. i was very disappointed with this product. the lid does not twist on very well, and they leak like crazy, not through the spout, but through where the lid threads to the cup. every time my daughter went to take a drink from the cup it would drip down the front of her.<br /><br />i was also disappointed with the quality of the cups, they are not much thicker than throw away plastic party cups.<br /><br />i definitely will not be buying this product again!",2013-02-25
"40","us",27036649,"r249g8qbhjy1of","b000067eh7",585209079,"the first year's infant to toddler tub with sling","baby",5,0,0,"n","n","great tub! started at newborn, still using at a year old!","we got this as a baby gift before the baby was born. we used the sling until he was about 2-3 months old. it was wonderful, the baby never slid around, he was very secure. then we switched him to the infant side. we had to watch his head because sometimes he would slouch from one side to the other, but that was really only because he was still kind of small. once he could sit up, we switched him to the toddler side. he is now turning one and still loves the bath tub. all his toys can float in the tub with him, and even at a year old, he still has room to kick and splash. we are going to be moving him to a bath seat, but only because we have another on the way, and want to use the sling for the newborn!",2013-02-25
"41","us",18727654,"r13l5b1mntyunt","b000s9rf4m",143957713,"tiny love take-along arch","baby",5,0,0,"n","y","wonderul - everyone should have one!","this is a life saver.  our baby loves it and has gotten tons of entertainment.  great for rides in the car or while at restaurants.  keeps baby entertained.  wonderful investment.",2013-02-25
"42","us",9874642,"r12ck2ccfnjorj","b0055ew7do",919948837,"dena quilt, happi tree (discontinued by manufacturer)","baby",5,1,1,"n","y","great..","product was as described and maybe even better. received item fast and great packing. would buy again and recommend to others.",2013-02-25
"43","us",26795103,"rzqp9by05xy9c","b009yvuruy",782036584,"birth gift twins pendant with necklace sterling silver small","baby",5,0,0,"n","y","very classy","got this for my wife after the birth of our twins and she loved it. highly recommended. it is the perfect size, and looks great on her!",2013-02-25
"44","us",42923985,"rkkxx6xploa9f","b002g9utls",868133873,"jj cole hamper, blue stripe (discontinued by manufacturer)","baby",5,0,0,"n","y","great a must have for any nursery","it is so easy to just throw whatever is messy into this hamper.  it looks great and i like the fact that the lid hides whats in there until its ready to be washed.  the lid also pushes down or folds out to make it easy to get stuff in the hamper.  plus its light weight and easy to carry even when its full",2013-02-25
"45","us",51243366,"rp5ssiliuiqtn","b002l800g8",490248698,"halo sleepsack plush dot velboa wearable blanket","baby",5,0,0,"n","y","soft and cozy","the fabric they use (velboa, whatever that is) is the softest thing ever. the sack keeps your baby warm and comfy without restricting arm movement. note: this is not a good choice for babies who love to be swaddled. well made.",2013-02-25
"46","us",48761951,"r2u81irpqx3h8a","b0057ips5c",670806101,"nursery easy apply wall sticker decorations - white setaria and dragonflies","baby",5,1,1,"n","y","great on a patio glass door","mounted these on the glass door to the patio last summer and no issues so far even after cleaning the glass few times (mounted on the inside) - plus it looks great, like etched glass - stylish.",2013-02-25
"47","us",45968635,"r23oqy5qjha540","b003xmwf2s",944646125,"munchkin sesame street toddler fork and spoon, elmo","baby",5,0,0,"n","y","great silverware for toddlers","my kids love this set. i ended up having to buy 2. it is sturdy and easy for little hands to use.",2013-02-25
"48","us",30497139,"romu28v5npx00","b0038je3r6",322966691,"summer infant quickchange portable changing pad, black","baby",5,1,2,"n","y","love it","i keep this on the main level of my house (my daughters bedroom is upstairs, and so is her changing table) so this works perfect for livingroom diaper changes. it's also really easy to wipe off when needed!",2013-02-25
"49","us",17020573,"r39eewj7kos398","b002a9iz0q",443857003,"stork craft tuscany 4-in-1 convertible crib","baby",5,12,14,"n","y","sturdy and easy to put together","we still have 2 1/2 months before our little guy arrives, but right now, the crib seems really great. my husband and i put this together very easily. the instructions were clear. all the parts were there. when we finished, the crib felt extremely sturdy and durable. the color is a deep espresso brown and absolutely gorgeous. couldn't be happier. feels like it's an extremely expensive crib, but the price we paid was excellent! so far, i'd take this over any over-priced crib any day of the week.",2013-02-25
"50","us",23138083,"r2x37ouf5aqxuu","b009domqxi",595952214,"baby bath thermometer-turtle","baby",5,0,0,"n","y","great for baby's bath!","this is a great product! i never knew how warm my baby's bath should be. the turtle makes it so easy just place it in the tub and the temp shows up right away! it is also color coated for the right temp blue for to cold, green is just right, and red for to hot! my baby loves to hold it during bath time! great product i love it!",2013-02-25
"51","us",48036705,"r3bx3de383hupo","b000uo7bxk",728547477,"goldbug animal 2 in 1 harness, horse","baby",5,0,0,"n","y","great product","i have a very active 19 month old boy who doesn't like sitting still very long. this has worked great when we go to rodeos, trade shows, outdoor events. i thought he would get mad about it, but he really respects it and doesn't pitch a fit. in fact, he goes and gets his &#34;pony&#34; when we are headed out the door.",2013-02-25
"52","us",31769871,"r34cm99nlj6k98","b003utueou",747208528,"boppy prenatal total body pillow (discontinued by manufacturer)","baby",5,0,0,"n","y","best pillow ever.","i got to be about 20 weeks pregnant and got this pillow - it was probably the best decision ever. especially since i was a tummy sleeping pre-pregnancy, not only did the pillow help make me sleep on my sides, but it helped make sleep comfortable for the remainder on my pregnancy. my daughter is 16 months old and i still use this pillow... lol",2013-02-25
"53","us",40269371,"r2ugpvqwlqjq5m","b004xvvlcs",742309808,"aden by aden + anais cozy muslin sleeping bag","baby",5,0,0,"n","n","love this sleeper!","this is our second sleeper w have purchased after my son outgrew his first one. definitely a product i can't live without. i never have to worry about him getting cold during the night or coming unswaddled.",2013-02-25
"54","us",27085612,"r129pelvjawiei","b000s35qlc",498464929,"ntm-910ylw - sony baby call nursery monitor (discontinued by manufacturer)","baby",1,0,0,"n","n","absolutely terrible product!!","the negatives have this one right!! this is by far the worst sony product i have ever purchased. the beeping noise will drive you absolutely crazy, the range is pathetic, and the money is not worth it. please do not buy this product.",2013-02-25
"55","us",24292984,"r2kibbnx5h7cr7","b007q4h2o0",596941382,"born free training cup","baby",5,0,0,"n","y","nice product !!","i bought this pink color summer training cup when my daughter was  2 years old. she loves it. now i am finding hard to change her bottle from training cup to sippy cup.",2013-02-25
"56","us",35123444,"r1pebvpvxvcraa","b00171wxii",250517482,"fridababy nosefrida the snotsucker nasal aspirator","baby",5,0,0,"n","y","effective and easy to use","really easy to use and equally easy to clean.<br /><br />note: don't suck to hard otherwise you'll have a squealing babe.",2013-02-25
"57","us",20313792,"rtqc8qhgu48yl","b004kct3a2",52357645,"skip hop baby treetop friends crib bedding set, multi","baby",5,0,0,"n","y","very cute and had no problems with the order","excellent price. was exactly what i wanted. very happy with my order of this product for my forest themed nursery",2013-02-25
"58","us",16403405,"rlga9aapbm7xo","b002mn3jy2",483688088,"tl care 100% organic cotton nursing pads","baby",4,1,2,"n","y","very soft","these are the softest nursing pads i've used. these were great to have when i was sore in the beginning. they felt so nice and soft and still do 4 months later.  they do leak after a heavy let-down, especially before my milk regulated. but, so far all of the washable nursing pads i've tried are the same way. now that my milk is regulated, these serve their purpose well and leaking is much less of an issue.",2013-02-25
"59","us",15715891,"r2ocaayzqag82d","b000g7tjxg",436036270,"la baby waterproof contour changing pad, 32 - made in usa. easy to clean quilted cover w non-skid bottom, safety strap, fits all standard changing tables/dresser tops for best infant diaper change","Baby",4,0,0,"N","Y","Works as expected","Works as expected.  I would give it 5 stars but its a bit slippery on the bottom and has a tendency to slide all over the place.",2013-02-25
"60","US",6594581,"R2AAK9HWQ685TH","B0028J2EQY",984679751,"wubbanub longhorn bull pacifier","Baby",5,0,0,"N","Y","so adorable","my son and this look obscenely cute and I love how promptly it came. Can't wait for long road trips with my little man<br /><br />UPDATE!<br /><br />I've noticed a lot of reviews that have said that the toy doesn't wash well. I've had this binky for several months, thrown it in the wash and dryer and he's been just fine. It might be the type of detergent that's being used but I use the Tide Pods and I haven't had a single issue with Mr. Bull. :)",2013-02-25
"61","US",43439783,"R1M0B9O2P2AHN6","B0057EEBAE",674959265,"philips avent bpa-free advanced orthodontic soother pacifier","Baby",5,1,1,"N","Y","great","that was the only one pacyfier for my douther, she didn't use any difrent because their felt from her mouth she used the one from 0-6 months, so i keep going with that one<br />love it",2013-02-24
"62","US",47515408,"R2HUFGN073VBF2","B009YY4PBI",502209492,"pacifier - wubbanub infant plush pacifier - turtle","Baby",5,0,0,"N","Y","LOVE","Perfect size, and just too cute! Baby is coming soon, but I'm sure he'll love it as much as I do!",2013-02-24
"63","US",35149369,"R1K5UOKL43M43R","B001BXREG8",869138578,"wubbanub (tm) dragon pacifier!","Baby",5,0,0,"N","N","Luv the Nub!","This is the 2nd one we've bought for our daughter, she just loves them in the swing and carseat! The dragon was a fun one to pick.",2013-02-24
"64","US",33574879,"R319AR6PO3TUU4","B004LKRYLS",953521763,"philips avent 2 pack bpa free pacifier","Baby",4,4,5,"N","Y","Great first pacifiers, just be sure to toss after 3-4 weeks.","Avent orthodontic pacifiers are our favorite.  Why you ask?  Because they have COVERS!  No need for plastic bags.  These particular ones (which are the Classic version) are good for the first 3 months.  They are slightly smaller than the 0-6 months Free Flow pacifiers.  They do get cloudy after a while and we toss them after 3-4 weeks.  These have worked for our breast fed baby, but if you are looking for a pacifier which would mimic suckling at the breast, go with the Soothie (ask for a couple free ones at the hospital, even if you don't plan on introducing a binky until 3-4 weeks).  Of note (since I just read this, I thought I'd share), the recommendations say to stop daytime use of binkies at 4 months and nap/night use at 12 months.  These are made in Germany.",2013-02-24
"65","US",50356568,"R2SA6VHT967XQX","B0057EEC44",589029650,"philips avent bpa free nighttime infant pacifier, 0-6 months, 2-count","Baby",5,0,0,"N","Y","great pacifiers that glows in the dark","great pacifiers and these do glow in the dark for a period of time, which made them easier to find.",2013-02-24
"66","US",46245073,"R27CUUQ2YH2W8T","B0045I6IAO",246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary","Baby",5,0,0,"N","Y","this is the best , even used in hospitals","best ever tho my son now will only take his connected to stuffed animal on his wub a nub they are very worth it and should try , we use the singles as back up in diaper bags and in the bathtub",2013-02-24
"67","US",18490776,"RLIAEF9O15G67","B000YDFOPE",381226741,"philips avent bpa free contemporary freeflow pacifier","Baby",5,0,0,"N","Y","freeflow pacifier","These were an excellent pacifier choice from the many different choices out there. They lasted long and the babies loved them.",2013-02-24
"68","US",36105354,"R1TRYFLNWBL6ZM","B008BK7P4A",387353699,"billy bob pacifier","Baby",5,3,3,"N","Y","Great product","Made well but a good humor piece for the baby shower and something fun for the parents to use later on.",2013-02-24
"69","US",39302057,"R3S571RXBERR1G","B006I1ZMJ4",897746518,"baby buddy secure-a-toy, safety strap secures toys, teether, or pacifiers to strollers, highchairs, car seats—adjustable length to keep toys sanitary clean","Baby",5,0,0,"N","N","Back saver","Very useful for tethering toys to the high chair at restaurants and wherever.  Like that there are multiple snaps so you can adjust the length.",2013-02-23
"70","US",44783055,"R1CKWOS0A1W8EC","B001AVMF10",833430714,"natursutten bpa-free natural rubber pacifier, rounded nipple","Baby",4,1,2,"N","Y","Interesting pacifier","My daughter just use latex pacifier but, the one she likes is discontinued so after a long search I found this one. Very different but good and easy to clean since is all made with the same material: rubber. Unfortunately my daughter refused this one. I think is a good option, very well made and all soft. I liked it.",2013-02-23
"71","US",36389012,"RS0EGWUHQ6O9Y","B0042SXP94",747068001,"baby fanatic nfl team pacifier 2 pack","Baby",4,1,1,"N","Y","Colts baby!","Such a cute gift - put in my baby shower gift for my sister-in-law along with some IU passys. They are overpriced for passys because they are not anything special, but they are cute!",2013-02-23
"72","US",12016495,"R2IZKJ1M6WIC5O","B000YDFOPE",381226741,"philips avent bpa free contemporary freeflow pacifier","Baby",5,0,0,"N","Y","Still Can't Live Without Them","These are my daughter's pacifier of choice.  We still can't live without them.  I like that they don't have a right side up, and it is nice that the are orthodontic approved.  We need to cut the habit soon, but are in the middle of moving...so until that is over...we will be purchasing more pacifiers, as she tends to lose them regularly.",2013-02-23
"73","US",12174771,"R10H2800G092JM","B0045I6IAY",246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary","Baby",5,0,0,"N","Y","newborn","my newborn is very picky , he loves this pacifier a lot. and it is durable, looks a bit weird when baby latching on it. but it is sturdy construction is safe and make me worry free.",2013-02-23
"74","US",31799838,"R2PFGFFFEAIUZR","B0028H3ACS",380619977,"wubbanub tabby kitten pacifier","Baby",5,0,0,"N","Y","My baby's favorite binky","Our daughter loves this binky, she only gets this binky at nap times or bed time so she looks forward to it, and the best part? Because of the little stuffed animal, she has an easier time keeping the binky in her mouth, and if it falls out she can manage to sometimes place it back into her mouth, and she's only 4 months old! We love it, the only thing not so great is the price, it should be more in the $8.99 range so it doesn't make you feel so ripped off. I'd still buy some in the future though.",2013-02-23
"75","US",22043817,"R29OVOBRUW42QV","B004IOE24O",610554685,"the first years 2 pack gumdrop infant pacifier","Baby",5,0,0,"N","Y","great for newborn breatsfed baby - no nipple confusion","I just had my 3rd baby a couple of weeks ago and have been using these pacifiers since we were still in the hospital. My baby nurses like a pro and doesn't have any issues with latching on or any indication there might be a problem with nipple confusion. These pacifiers were the ones the lactation nurses liked too. I like these better than the original soothies because the shape doesn't appear to interfere with his breathing like I always feared the round pacifiers would with my other children. These are definitely the baby's preferred pacifiers as well.",2013-02-23
"76","US",16312303,"R1IOHYWOXQU3QY","B003PCYMP4",911821018,"wubbanub lamb infant pacifier","Baby",5,0,0,"N","Y","Baby loves it!","Whoever invented this is a genius!! The stuffed animal helps it stays put and not fall in the floor or get lost in the bedding etc.  And once the baby gets a little older and has more coordination the stuffed animal is a big help with enabling the child to hold on to and manipulate the binky. Great product!!!",2013-02-23
"77","US",39162697,"R7Z9U06Q8SK2G","B001FXE2XC",586745626,"ulubulu expression pacifier set","Baby",4,0,0,"N","Y","CUTE!!!","I really like these binkys, they are super cute. I like the shape of them too they are shaped like the nuk nipples which all my kids liked all in all I am very happy with my purchase.",2013-02-23
"78","US",45548576,"R20M5L82N49THX","B001E24SZ6",604039789,"5 pack gumdrop newborn pacifier vanilla scent - blue","Baby",5,0,0,"N","Y","great product","My daughter is very picky about pacifiers these are the only ones she will take i orderd a 5 pack and they all came individually wrapped which was nice because i could just open one at a time. Very good price also",2013-02-23
