"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"14","US",44745263,"R2KU91E04V3J9O","B0009XH6WI",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",4,0,0,"N","Y","Great product, terrible screws","This is the second Andis hairdryer I've had of this type. The first one lasted six years and I used it almost every day, then it eventually started to overheat and would turn itself off almost immediately after turning it on. It is outstanding and that's why I bought another one. I personally like the light on  it because it makes a great night light in the bathroom. However, there is one problem and that is the reason I'm giving it four stars instead of five. The screws that are used to attach this hair dryer to the plate that goes on the wall have a Phillips head that does not match American Phillips screwdrivers. I was very lucky to have ONE special screwdriver that worked. Why I didn't remember this problem from the first Andis hair dryer I don't know. I think they should include American head Phillips screws when sending it to an address in the United States.",2012-09-25
"15","US",49207174,"R2HMTF8H09M3SO","B004NPQQLU",26711891,"andis tourmaline ionic/ceramic 1875 watt hair dryer","Beauty",4,0,0,"N","Y","good product","my wife likes the ion and we both like the power. seems to have all the gizmos. deduct one star for fussy buttons, but seems to be well made",2012-09-24
"16","US",52974877,"R1PRIK8R6Z3370","B008O1V33A",569841544,"professional lightweight hair dryer","Beauty",4,13,17,"N","Y","Good item with minor flaws","Overall, this is a very nice hair dryer. It is lightweight, which is a big plus in my book. I gave only 4 stars for 2 issues: 1) noise, and 2) cold-shot button. This is not the noisiest hair dryer I've used, but I do wish it was a bit quieter. Not enough of an issue to make me sorry I bought it. I do really wish, however, that the cold-shot button could be set so you don't have to continually hold it down. My previous hair dryer allowed the button to be set and left, which I liked a lot as I use it frequently. Luckily, the overall lightness of the dryer allows me to hold the button down fairly comfortably.",2012-09-24
"17","US",27784654,"R2RFQWIPMATOHH","B002MHW4MG",415529274,"travel smart by conair dual voltage 1200 watt folding hair dryer","Beauty",3,3,4,"N","Y","Hairdryer way too noisy!","This hairdryer is the loudest one I have ever owned!<br />I'm actually thinking of buying another and using this only<br />for travel.<br /><br />Other than that, it's very lightweight, compact and dries<br />well.<br /><br />Because it's so loud, I would not recommend this to a friend.",2012-09-23
"18","US",35091113,"R3PT8PF45FH9H","B004YZMKKU",258419037,"john frieda(r) jf1r 1,875-watt hair dryer","Beauty",5,0,1,"N","Y","POWERFUL!","I bought this hair dryer because I liked that it came with the attachments and that it was reasonably priced. What I found was in addition to the attachments, this hair dryer is very powerful! I recently had to use my old dryer and kept looking at it to make sure I had it on high, then was looking to see if there was dust blocking the way! What a huge difference.<br />I highly recommend this dryer. My only complaint would be the buttons on the handle are not in a great place. I had to get used to holding the dryer and not turning it off by accident. I still give it five stars though!",2012-09-22
"19","US",11105591,"R1850QHJ3F38QX","B0001B86HM",805407843,"conair pro styler bonnet hair dryer, white","Beauty",3,3,5,"N","Y","Good for the price","I really didn't expect anything spectacular with this dryer,but i am satisfied with the product overall...the seller did not tak elong at all to get my product out to me and it arrived packaged nicely and undamaged. I am using the dryer now as i write this review and even though it is very cheaply made i am impressed with the heat settings. High is indeed very high heat and perfect for when i do my deep conditioning treatments...the airflow is not bad either considering where the holes are place...all around the top of the hood, and then the airflow from the opening in the back. I can actually see this doing a good job on my hair if i were to roller set and get under the dryer no problem...if you are just looking for a cheap but gets the job done such as deep conditioning with heat for 15-20 minutes type of hair dryer then i say buy this one. Its ok for its price.",2012-09-22
"20","US",31638095,"R34ITABRNUPC1Y","B0009XH6UU",486589264,"andis pro style soft grip 1600 watt hair dryer","Beauty",5,0,0,"N","Y","Favorite Hair Dryer","I purchased this hair dryer over two years ago (after using one at a hotel) and it's still going strong.  It's a great dryer - light weight, perfect size, enough power to dry my hair, and very reasonably priced.  I'm ordering another one as a back up, in case they quit making this model.  Love it!!!",2012-09-21
"21","US",43891220,"R37C877B325VPJ","B0009XH6W8",568981338,"andis hangup 1600w hair dryer with cord hanger","Beauty",1,0,0,"N","Y","over heated","Over heated and shut off within the first five minutes of use. Returned to Amazon. Would in no way recommend",2012-09-21
"22","US",45010190,"R1DCQ1MDIQSR7X","B0017WNHYG",380013605,"turbo power twin turbo 2600 hair dryer","Beauty",5,0,0,"N","Y","Great for the Hair","This dryer cuts my drying and styling time in half, it works very well and I am very happy to have bought it.",2012-09-21
"23","US",10031520,"R2JT1QGHV2Y9E0","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",3,0,0,"N","Y","Eh...","I bought this hair dryer because i need one with a retractable cord. Otherwise, it is fairly heavy and kind of loud. Not the best or the worst, I have owned it for a while and it hasn't broken which is a plus.",2012-09-21
"24","US",25356973,"R12LLNTHL1PSM2","B0009XH6V4",670161917,"andis micro turbo hair dryer","Beauty",5,0,0,"N","Y","Best!","I own three Andis Turbo 1600w hair dryers. Why?  It has tremendous power and dries hair quickly. The low setting is very adequate.  The Andis is slightly more quiet than most hair dryers.  It's excellent for hair health because the heat temp. is modified.  (severe heat damages hair).  My first Andis is 10 years old. My thanks to the engineers!  This is a very good product.  I have owned countless hair dryers.  At last, I've found the best.",2012-09-20
"25","US",38103994,"R1KUJMVD7PZTYU","B0002G214U",685652978,"conair soft bonnet hair dryer 1 ea","Beauty",1,0,0,"N","Y","Cheap Quality","I couldn't get the hose to stay attached (locked) to the bonnet. Used it for 30 mins and it fell off at least 5 times. That was enough for me to return it.",2012-09-20
"26","US",33968670,"R36O7KEWPO7140","B0001B86HM",805407843,"conair pro styler bonnet hair dryer, white","Beauty",2,4,4,"N","Y","waste of time and money","this dryer is a waste of money, the hood does not adjust and it is difficult to get it positioned over your head so your hair actually dries. you have to stick your head all the way to the top of the hood to really get the air on your hair, and since it only really comes out of a few holes on the top it just burns a few spots and doest really affect the rest of your hair. this is only good for people with really straight fine hair. not for rollers or any types of styling .....",2012-09-20
"27","US",11370192,"R8AT2I606BHFU","B004YZMKKU",258419037,"john frieda(r) jf1r 1,875-watt hair dryer","Beauty",2,0,0,"N","N","Horrible Placement of Buttons! Took it back!","Needed a new blow dryer and thought this would be the one. Little did I know that I would turn it off and on and change the heat settings while simply holding it. Ended up returning it because I couldn't get used to it.<br /><br />It blow dries your hair really fast, but that's only when it's on the correct setting, which I kept changing with a slight tough of my hand. If anything, they should make the buttons a little harder to switch... or just move them completely.",2012-09-19
"28","US",13731236,"R1W4AXUNQF691L","B0009XH6VO",223051644,"andis hangup 1600w wall mount hair dryer","Beauty",2,0,0,"N","Y","mixed feelings","Night light quit working after a week. The dryer itself works fine snd is handy being located on a wall and not in a drawer.",2012-09-19
"29","US",32103721,"R1BLE7X269F48E","B0009XH6UU",486589264,"andis pro style soft grip 1600 watt hair dryer","Beauty",1,0,0,"N","Y","Overheated","I bought this dryer last year and loved it. I bought the new generation this year and it simply shuts off and overheats way too soon.",2012-09-19
"30","US",23052658,"R31XXP0LQ8K1XQ","B003837V8A",475989673,"t3 featherweight luxe hair dryer","Beauty",1,5,6,"N","Y","Company does not stand behind their product","This dryer lasted a total of 3, light-duty, months before it died.  I contacted the company who said they'd bend the rules and allow me to send them $55.00 for a replacement.  They said that the vendor who sold the dryer through Amazon was not an authorized seller and they had no way of knowing the condition of the product when I received it.  So, long story short, not a good experience with T3.  It was underpowered when it was working. I don't trust a company who values customer satisfaction so little.",2012-09-18
"31","US",18461249,"R18RPZW7FTRTD","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,1,1,"N","Y","Quiet and powerful","I bought this same dryer 8 years ago and absolutely loved it.  When friends would use it, they'd always wanted to know where I got it but it had been so long that I forgot.  When it blew out (because I dropped the power cord hard on the floor for many'o years) I knew I had to replace it.  I searched for it on Amazon and sure enough, they had it and you can't beat the price.  It's quiet and does a great job on long hair.",2012-09-18
"32","US",44182736,"R1KTCEQNCGE6FU","B004YZMKKU",258419037,"john frieda(r) jf1r 1,875-watt hair dryer","Beauty",5,0,0,"N","Y","happy @ last!","This hair dryer is amazing!  My hair is very wavy & @ time very curly,<br />This dryer let's me style my hair easily.  It makes my dryer time so much faster.<br /><br />Love it!!<br /><br />Maggie, River Vale, NJ",2012-09-18
"33","US",43208936,"RALBB0V7LN5P9","B001QTW2FK",328811288,"conair minipro tourmaline ceramic styler / hair dryer; pink","Beauty",2,0,1,"N","Y","Not really digging it","Got this for travel purposes. Used it 2-3 weeks ago. Takes longer to dry my hair (which I expected due to less wattage) and it makes my hair more frizzy (which I did not expect). This is in comparison to the Revlon Rv544blu Tourmaline Ionic 1875 Watt Dryer, which I also got from Amazon. The product came exactly as shown in picture.",2012-09-18
"34","US",26492816,"R17FXRE3RPIJ3U","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",5,0,0,"N","Y","it gets the job done quick","This is the second time I purchased the same exact item. My first one lasted at least 4 years! It works.",2012-09-18
"35","US",10870287,"R72LE3IFPHM1T","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,0,0,"N","N","i really like it","I have only dried my hair twice with it, because I bought it 2 nights ago. I do like it, it feels quality to me. My hair is a lot less frizzy even After letting it dry half way then finishing with the dryer. I actually have very curly hair that is banana curls underneath and waves everywhere else. I did half my hair with the diffuser for the curls andhalf my head straight(no I didn't go out in public like this) and I like it for styling both ways. It's heavier then my red Revlon dryer and blue contair but it does a better job. I hated my blue dryer b/c I always had frizzy hair afterwards. The red dryer was like a someone blowing on my hair themselves no power at all. So far so good, I purchased mine at target, they have the dryers they sell on display so you can pick them up and feel the weight and shape I would suggest finding a local target that offers that before buying a new dryer. Make sure it's right weight for yourself, I was ok with it and I have corporal tunnel ion both my arms.",2012-09-17
"36","US",45493033,"R3FWEHGBO10VN4","B0002G214U",685652978,"conair soft bonnet hair dryer 1 ea","Beauty",1,0,0,"N","N","awful awful awful","would give it a 0 if i could<br />bonnet had a hole in it, and the air just doesnt seem to get through. this is a cheap product--make the investment!",2012-09-16
"37","US",49505423,"R3L0F1WDQZSKX","B0050QLDGY",635386699,"remington d3710 ceramic fast finish dual fan turbo hair dryer, 1875 watts","Beauty",5,0,0,"N","N","Helps with the frizzies","I've had my share of hair dryers in my life time, so I confess I was relieved when my old one died. I knew exactly what I wanted: 1. Ionic technology because it helps reduce my frizzies.<br />2. At least 3 heat settings. Tired of warm and TOO HOT.<br />3. Power. My hair is thick and it takes some air velocity to dry it. Most dryers are pretty good, but the Turbo Setting does increase it. It's not wind tunnel awesome, but it's helpful.<br />This hair dryer met those requirements. As noted by several other reviewers, it is a bit larger and heavier than most other hand held hair dryers. If that is not an issue for you, I think you will like it.",2012-09-16
"38","US",52683868,"RU41UHUIUZ6MR","B00006IV22",357308868,"conair 1875 watt dual voltage folding handle hair dryer","Beauty",5,2,2,"N","Y","Best travel dryer ever","I just returned from a trip to Israel and this travel dryer performed beautifully.  All I needed was the plug adapter that I had purchased and when I set the dryer to the international voltage the dryer functioned perfectly.  I had no issue with over heating and had really effective power which was far superior to the dryer in our bathroom provided by the hotel.  I also appreciated the folding feature making it easy to pack.  Highly recommend!!!!",2012-09-16
"39","US",39264550,"R2KFN4N0EM4CPA","B0009XH6WI",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",4,0,0,"N","Y","Does all I had hoped.","Does all that I had hoped......helps to declutter my vanity top and dries my hair. As for the night light....I find that a plus....soft glow in the whole vanity area.",2012-09-15
"40","US",19785036,"RWTWDXZT2YPUN","B0009XH6XC",794852894,"andis 33700 hangup pro turbo 1600w wall mount hair dryer with night light","Beauty",5,0,0,"N","Y","andis 33700 hangup 1600W wall mount hair dryer","This is the second Andis hair dryer that I have purchased because I like it so much. When we remodeled our bathroom, this is the hairdryer that came to mind. I like the night light feature. It is very bright and GREEN! The dryer has plenty of power and has an adjustable heat setting. Can't go wrong with this product. Our first one is at least 20 years old and we are now using it in a different bathroom.",2012-09-15
"41","US",35542350,"R33YZD5966MSPC","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",1,0,1,"N","N","Conair 1875","Conair 1875 hair dryer<br /><br />stopped working in less than a month.  The reset button won't click, so it won't start.  Don't feel like the hassle of trying for a credit or return, don't have packaging.  Am going to buy local where I can easily return something.",2012-09-14
"42","US",45069250,"R2Y18J5F1T6F3A","B000065DJY",919751065,"revlon 1875w volumizing hair dryer","Beauty",1,1,1,"N","N","good while it lasted","Mine stopped working in less than 3 months.  As I was drying my hair it all of the sudden stopped.  Nothing I could do would make it turn back on.  It wasn't that expensive but I do expect it to last longer than 3 months.",2012-09-14
"43","US",47399233,"RD1YO5I4WEZ1Z","B001BOFIRO",26711891,"andis tourmaline ionic/ceramic 1875 watt hair dryer","Beauty",5,0,0,"N","N","Good price, great for thick hair","I noticed an immediate difference in the texture of my hair after purchasing this hair dryer.  It took less time to dry, and it was much smoother, which was great because I have very thick hair.  The size and weight are fine.  I agree with other reviewers that the blue light is weird, but it's really not a big deal--you could cover it with electrical tape if it really drove you nuts.  I've had the hair dryer for a few months and have no complaints--it's been a great addition to my hair care arsenal.",2012-09-14
"44","US",34648168,"R3MNRFM6BS070V","B0009XH6UU",486589264,"andis pro style soft grip 1600 watt hair dryer","Beauty",5,0,0,"N","Y","Works good so far","I purchased two of the hairdryers on Aug 12th, and today is Sept. 13th so they are only one month old.  I have been careful to sort of break in the first one by using low power for a minute before going to high power and then to switch to low power when I am finished before turning off.  I was concerned since several reviews stated that they had problems with the unit failing after using it only for a short time.  So far I am very pleased with my purchase and am considering buying two more to keep as reserves.  It is almost impossible to buy 1600 W dryers now and even harder to find dryers than have the side mounted motors and fans which I like.  The new 1875 W dryers can cause circuit breakers to trip and I don't feel we need that much heat on our hair. We must all remember that in this economy everyone is trying to cut costs, and that pertains to hairdryers as well as everything else.  Anything we can do to reduce the shock to a new appliance can possibly lengthen the life of the product.  Nothing lasts as long as they used to as we have found with clothes washers and dryers, refrigerators, dish washers, AC units etc.  However, so far, I am extremely pleased with this hairdryer.  Hopefully that will stay the same for months ahead.",2012-09-13
"45","US",47059406,"R2U0NG7DNKIS94","B0018C3V5A",833461643,"turbo power 3200 twin turbo hair dryer, black","Beauty",5,0,0,"N","Y","Amazing product!","Great product, easy and fast results. love it!! Fast shipping.. I have curly hair and this product straightens my hair in about twenty-twenty five minutes.. and I am no professional.",2012-09-13
"46","US",30668105,"R1P0HN9DGPIUQC","B000G62HRM",179801564,"proversa micro turbo dual voltage portable hair dryer with 2-speed and heat settings, 1600-watts","Beauty",5,3,3,"N","Y","Finally got exactly what I wanted","After purchasing several other dryers, this is the one! My old Conair Baby, that was ancient, bit the dust. The newer versions were a pale comparison, so I started searching. My requirements were: relatively light weight, doesn't sound like a jet engine, larger than usual air blowing surface, long enough cord, a little less than 1800 watts. This is, by far, the nearest thing to my old Conair Baby that I found. I actually went back and ordered another for a spare. I've been using this now for a few months I think, & I love it.",2012-09-11
"47","US",17869179,"R2NKU03ENY5S5","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",5,0,0,"N","Y","great hair dryer for the money","Our old dryer died and we decided to try this one for the ionic system. The dryer is very fast, has mutiple settings and my wife who didn't like hair dryers, because she has very fine hair, really likes this one and uses it. It does a very good job and this model seems perfect to me.",2012-09-09
"48","US",26625458,"R3J502HPCR1OJ","B000A3TBB6",345449343,"conair 1875 watt ionic ceramic folding handle hair dryer","Beauty",1,0,0,"N","Y","cheap!","This dryer is very cheaply made.  I used it once; did not work second time. I went to Rite Aid and bought a small Conair travel dryer (which I've had before). Great dryer!",2012-09-09
"49","US",34206266,"R2WL0WLH9SE528","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,1,1,"N","Y","Adis Hair dryer","I was able to test drive this hair dryer at La bellaserra hotel in Paso Robles.  It was so fantastic I had to get one for home.  Leaves your hair soft and dries it  in less time!",2012-09-09
"50","US",43423482,"R37Z96KPL3N347","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",4,0,0,"N","Y","Good lifespan for price","It lasted a little over a year and a half, which is decent for the $20 I paid. The fan runs, but the housing has separated where the silver part and black part meet, leaving a crack that allows strands of hair to be sucked into the fan/heater assembly. I'm looking for something a little more durable, even if it ends up costing a bit more. It does reduce frizz! Travels well domestically within the US, but is not a dual-voltage dryer.",2012-09-09
"51","US",31312259,"R2JZ6LTW32CBM6","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",4,0,0,"N","Y","Strong dryer","I've been looking for a powerful hair dryer and found this at a resort.  I was happy that I found it online and it was so reasonable.  I like the retraactable cord and hope it lasts.  Some of the reviews were negative on this.  It leaves my hair dry in minutes and soft.  More powerful than some of the other larger hair dryers I've purchased.",2012-09-09
"52","US",23052195,"R3A5RFJGNMZGKC","B0001B86HM",805407843,"conair pro styler bonnet hair dryer, white","Beauty",3,2,3,"N","Y","it's ok...kind of","i wanted a bonnet hair dryer to deep condition my hair....i remember the one my mother had over 20 years ago...they sure dont make them like that anymore, that one provided FULL drying coverage it wasnt just blowing heat out the top and with a prayer and tilt of head forward hopes it drys the back and sides of the head too....which is what this one does...i was thinking of returning it but after researching others as it turns out they all seem to be like this...so ill keep it...it gets really hot when on the high setting (not the air the dryer itself) and on first use it tripped my electrical plug.....",2012-09-08
"53","US",21405050,"R1J4QJF7P4G642","B001UHN0OA",396337866,"extracompact twinturbo 3500 2000 watt compact professional hair dryer","Beauty",5,1,1,"N","Y","BEST HAIR DRYER EVER!!!!!","I've been searching for a great quality hair dryer and decided to give this one a try after reading all the great reviews. This product is every bit as AWESOME as people have said!!!!! I LOVE IT!!!! I have shoulder length, curly hair and this dryer cuts my drying time in half. Worth every single penny!!!!",2012-09-08
"54","US",35547816,"R1K1L1MYCTCMMY","B00092M2VO",238410319,"andis 1875 watt professional ceramic ionic hair dryer","Beauty",5,0,0,"N","Y","Very Nice.","My wife loves this new hair dryer.  It blows her old hair dryer away.  She has been very please.  We have not issues with the product at this time.  She uses it most days.",2012-09-07
"55","US",12337830,"R1QK0AII4P2SCG","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",1,4,9,"N","Y","Button Sucks!!","Buttons on the dryer are not user friendly, if you are planning to use often its not a good buy.",2012-09-06
"56","US",17115179,"R3DAL08SMJXLSA","B001UHN0OA",396337866,"extracompact twinturbo 3500 2000 watt compact professional hair dryer","Beauty",2,3,5,"N","Y","not that great","i bought this product about a year now and i have to say there are other blowers that work better than this one that are way cheaper for the price it has a high pressure of hair coming out and it is light but it does not silk the hair no matter how much you go over the same section of hair i would not buy agian. and yes i am a dominican hair stylish",2012-09-06
"57","US",53078945,"R1BIK0L9VJATBB","B002MHW4MG",415529274,"travel smart by conair dual voltage 1200 watt folding hair dryer","Beauty",2,3,4,"N","N","Lasts unfortunately only one year","This is a perfect little travel dryer; too bad that the plastic of the fan rotor is such bad quality. We have had 2 of these break after exactly 13 months of use (so just outside the warranty; on top of that the cost of mailing ect. inside the warranty period is prohibitive for actually using the warranty)<br />We bought the second one because the quality of the rest of the components as well as the construction is very good, but after the second break-down with exactly the same problem and after exactly the same time, we must conclude that this is not worth the money.",2012-09-06
"58","US",12291702,"R13FUVASTOIYUI","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",5,0,0,"N","Y","great","I bought this for my wife and she really likes it, she says it's the best hair dryer she has ever used in her life.",2012-09-06
"59","US",11209304,"R13NQT3UY6LJ29","B00070E8IS",531479992,"elchim professional 2001 classic hair dryer (colors may vary)","Beauty",4,0,0,"N","Y","Great product","As prescribed it Works well sofar will see how long it last. I use it on a daily basis handle pretty good",2012-09-06
"60","US",15840602,"R20B8MMEVCZ4T8","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,1,1,"N","Y","Miracle Dryer!","Only been using this for about a week now so I can't speak to the longevity of the dryer but I really love it so far.  Hair dryers have always been kind of hit and miss, mostly miss for me.  They are usually not strong enough, or too hot, or not hot enough, or cheaply made (even expensive ones), etc.  I have thick long hair and it takes forever to dry.  This dryer is amazing.  It has several settings and on the hottest, strongest setting I can dry my hair faster than any other dryer I've had.  But it doesn't get overly hot either.  I don't feel like I'm burning my hair and scalp as I have with other dryers.  As someone who has been on the hunt for the perfect dryer for decades, I feel like I finally found one.  I'm tempted to buy a bunch so I have them for the future in case this one ever goes away.",2012-09-06
"61","US",18763525,"R3FMK0IRAO6081","B001UE7D2I",127343313,"andis 1875-watt tourmaline ceramic ionic styling hair dryer","Beauty",5,1,1,"N","N","Great value!","Heats instantly, dries hair very quickly and it's much quieter than any other brand I've ever had...well worth the price.",2012-09-04
"62","US",19345040,"R1C7B8ES2EUR8Y","B001RV2VQW",815035474,"fhi nano salon pro 2000 hair dryer - onyx black","Beauty",5,1,1,"N","Y","Oh yeah...","So...my girlfriend has this really super thick, straight, shiny, enviable mane of dark red, beautiful butt-length hair.  She mantains it so thoroughly and with so much detail, her daily routine usually takes substantial effort and time.<br /><br />With our old high end hair dryer I started referring to this ritual of hers as Hairnobyl because it raised the temperature of the bathroom 20 degrees, dimmed the lights, made me turn up the TV really loud, the dogs would hide in other rooms and communication was impossible (her mouth would move...but...).  After the 30 minutes of excruciating noise I was climbing the wall...not to mention a repetitive-use shoulder pain she developed.<br /><br />Then I bought her this dryer.<br /><br />Her shoulder feels better because it's so much lighter, and it takes about half the time.  It is also more effective...makes her hair really shiny.<br /><br />We now own two of these...they are great!  She's an expert, and when she raves about a hair product...trust me...it is WIN!",2012-09-04
