,product_id,star_rating,date,normalized_date
46,B0009XH6WI,3.934640522875817,2015_4_,39
47,B0009XH6WI,3.953333333333333,2015_3_,38
48,B0009XH6WI,3.95,2015_2_,37
49,B0009XH6WI,3.9186991869918697,2015_1_,36
50,B0009XH6WI,3.941666666666667,2014_12_,35
51,B0009XH6WI,3.9137931034482767,2014_11_,34
52,B0009XH6WI,3.9196428571428568,2014_10_,33
53,B0009XH6WI,3.9345794392523366,2014_9_,32
54,B0009XH6WI,3.871287128712871,2014_8_,31
55,B0009XH6WI,3.8556701030927836,2014_7_,30
56,B0009XH6WI,3.824175824175824,2014_6_,29
57,B0009XH6WI,3.8426966292134823,2014_5_,28
58,B0009XH6WI,3.8235294117647056,2014_4_,27
59,B0009XH6WI,3.8072289156626495,2014_3_,26
60,B0009XH6WI,3.7848101265822787,2014_2_,25
61,B0009XH6WI,3.763157894736842,2014_1_,24
62,B0009XH6WI,3.76,2013_12_,23
63,B0009XH6WI,3.75,2013_11_,22
64,B0009XH6WI,3.71875,2013_10_,21
65,B0009XH6WI,3.704918032786885,2013_9_,20
66,B0009XH6WI,3.7068965517241375,2013_8_,19
67,B0009XH6WI,3.854545454545456,2013_7_,18
68,B0009XH6WI,3.875,2013_6_,17
69,B0009XH6WI,3.9090909090909087,2013_5_,16
70,B0009XH6WI,3.9743589743589753,2013_4_,15
71,B0009XH6WI,3.942857142857144,2013_3_,14
72,B0009XH6WI,3.9230769230769234,2013_2_,13
73,B0009XH6WI,3.9583333333333335,2013_1_,12
74,B0009XH6WI,3.9090909090909087,2012_12_,11
75,B0009XH6WI,3.7058823529411766,2012_11_,10
76,B0009XH6WI,3.7058823529411766,2012_10_,9
77,B0009XH6WI,3.7058823529411766,2012_9_,8
78,B0009XH6WI,3.6666666666666665,2012_8_,7
79,B0009XH6WI,3.7857142857142856,2012_7_,6
80,B0009XH6WI,3.6923076923076934,2012_6_,5
81,B0009XH6WI,4.0,2012_5_,4
82,B0009XH6WI,4.0,2012_4_,3
83,B0009XH6WI,4.5,2012_3_,2
84,B0009XH6WI,4.5,2012_2_,1
85,B0009XH6WI,5.0,2012_1_,0
86,B003L0LWYY,4.333333333333333,2015_7_,42
87,B003L0LWYY,4.2727272727272725,2015_6_,41
88,B003L0LWYY,4.25,2015_5_,40
89,B003L0LWYY,4.2,2015_4_,39
90,B003L0LWYY,4.04,2015_3_,38
91,B003L0LWYY,4.04,2015_2_,37
92,B003L0LWYY,3.9090909090909087,2015_1_,36
93,B003L0LWYY,3.7647058823529416,2014_12_,35
94,B003L0LWYY,3.6875,2014_11_,34
95,B003L0LWYY,3.6875,2014_10_,33
96,B003L0LWYY,3.928571428571429,2014_9_,32
97,B003L0LWYY,3.8461538461538463,2014_8_,31
98,B003L0LWYY,3.75,2014_7_,30
99,B003L0LWYY,3.6363636363636362,2014_6_,29
100,B003L0LWYY,3.6363636363636362,2014_5_,28
101,B003L0LWYY,3.5555555555555562,2014_4_,27
102,B003L0LWYY,3.875,2014_3_,26
103,B003L0LWYY,3.875,2014_2_,25
104,B003L0LWYY,3.75,2014_1_,24
105,B003L0LWYY,3.333333333333333,2013_12_,23
106,B003L0LWYY,3.333333333333333,2013_11_,22
107,B003L0LWYY,3.333333333333333,2013_10_,21
108,B003L0LWYY,3.333333333333333,2013_9_,20
109,B003L0LWYY,3.333333333333333,2013_8_,19
110,B003L0LWYY,3.333333333333333,2013_7_,18
111,B003L0LWYY,3.333333333333333,2013_6_,17
112,B003L0LWYY,3.333333333333333,2013_5_,16
113,B003L0LWYY,3.333333333333333,2013_4_,15
114,B003L0LWYY,2.5,2013_3_,14
115,B003L0LWYY,2.5,2013_2_,13
116,B003L0LWYY,4.0,2013_1_,12
117,B00009YJSJ,4.558011049723757,2015_7_,42
118,B00009YJSJ,4.57396449704142,2015_6_,41
119,B00009YJSJ,4.574193548387097,2015_5_,40
120,B00009YJSJ,4.562913907284769,2015_4_,39
121,B00009YJSJ,4.554794520547945,2015_3_,38
122,B00009YJSJ,4.548872180451128,2015_2_,37
123,B00009YJSJ,4.5280000000000005,2015_1_,36
124,B00009YJSJ,4.5344827586206895,2014_12_,35
125,B00009YJSJ,4.5049504950495045,2014_11_,34
126,B00009YJSJ,4.5054945054945055,2014_10_,33
127,B00009YJSJ,4.494252873563219,2014_9_,32
128,B00009YJSJ,4.493670886075949,2014_8_,31
129,B00009YJSJ,4.472222222222221,2014_7_,30
130,B00009YJSJ,4.552238805970148,2014_6_,29
131,B00009YJSJ,4.553846153846154,2014_5_,28
132,B00009YJSJ,4.5555555555555545,2014_4_,27
133,B00009YJSJ,4.52542372881356,2014_3_,26
134,B00009YJSJ,4.517857142857143,2014_2_,25
135,B00009YJSJ,4.5,2014_1_,24
136,B00009YJSJ,4.5,2013_12_,23
137,B00009YJSJ,4.5,2013_11_,22
138,B00009YJSJ,4.538461538461538,2013_10_,21
139,B00009YJSJ,4.529411764705882,2013_9_,20
140,B00009YJSJ,4.5151515151515165,2013_8_,19
141,B00009YJSJ,4.5517241379310365,2013_7_,18
142,B00009YJSJ,4.478260869565218,2013_6_,17
143,B00009YJSJ,4.55,2013_5_,16
144,B00009YJSJ,4.533333333333333,2013_4_,15
145,B00009YJSJ,4.5,2013_3_,14
146,B00009YJSJ,4.461538461538462,2013_2_,13
147,B00009YJSJ,4.4,2013_1_,12
148,B00009YJSJ,4.333333333333333,2012_12_,11
149,B00009YJSJ,4.333333333333333,2012_11_,10
150,B00009YJSJ,4.4,2012_10_,9
151,B00009YJSJ,4.4,2012_9_,8
152,B00009YJSJ,4.4,2012_8_,7
153,B00009YJSJ,4.25,2012_7_,6
154,B00009YJSJ,4.0,2012_6_,5
155,B00009YJSJ,3.5,2012_5_,4
156,B00009YJSJ,3.5,2012_4_,3
157,B00009YJSJ,3.5,2012_3_,2
158,B00009YJSJ,3.0,2012_2_,1
159,B00009YJSJ,3.0,2012_1_,0
160,B0054Y2Q4K,4.95,2015_7_,42
161,B0054Y2Q4K,5.0,2015_6_,41
162,B0054Y2Q4K,5.0,2015_5_,40
163,B0054Y2Q4K,5.0,2015_4_,39
164,B0054Y2Q4K,5.0,2015_3_,38
165,B0054Y2Q4K,5.0,2015_2_,37
166,B0054Y2Q4K,5.0,2015_1_,36
167,B0054Y2Q4K,5.0,2014_12_,35
168,B0054Y2Q4K,5.0,2014_11_,34
169,B0054Y2Q4K,5.0,2014_10_,33
170,B0054Y2Q4K,5.0,2014_9_,32
171,B0054Y2Q4K,5.0,2014_8_,31
172,B0054Y2Q4K,5.0,2014_7_,30
173,B0054Y2Q4K,5.0,2014_6_,29
174,B0054Y2Q4K,5.0,2014_5_,28
175,B0054Y2Q4K,5.0,2014_4_,27
176,B0054Y2Q4K,5.0,2014_3_,26
177,B0054Y2Q4K,5.0,2014_2_,25
178,B0054Y2Q4K,5.0,2014_1_,24
179,B0054Y2Q4K,5.0,2013_12_,23
180,B0054Y2Q4K,5.0,2013_11_,22
181,B0054Y2Q4K,5.0,2013_10_,21
182,B0054Y2Q4K,5.0,2013_9_,20
183,B0054Y2Q4K,5.0,2013_8_,19
184,B0054Y2Q4K,5.0,2013_7_,18
185,B0054Y2Q4K,5.0,2013_6_,17
186,B0054Y2Q4K,5.0,2013_5_,16
187,B0054Y2Q4K,5.0,2013_4_,15
188,B0054Y2Q4K,5.0,2013_3_,14
189,B0054Y2Q4K,5.0,2013_2_,13
190,B0054Y2Q4K,5.0,2013_1_,12
191,B0015YFTTC,4.695652173913044,2015_7_,42
192,B0015YFTTC,4.65,2015_6_,41
193,B0015YFTTC,4.588235294117646,2015_5_,40
194,B0015YFTTC,4.5625,2015_4_,39
195,B0015YFTTC,4.5625,2015_3_,38
196,B0015YFTTC,4.4,2015_2_,37
197,B0015YFTTC,4.4,2015_1_,36
198,B0015YFTTC,4.4,2014_12_,35
199,B0015YFTTC,4.4444444444444455,2014_11_,34
200,B0015YFTTC,4.428571428571429,2014_10_,33
201,B0015YFTTC,4.833333333333333,2014_9_,32
202,B0015YFTTC,4.833333333333333,2014_8_,31
203,B0015YFTTC,4.833333333333333,2014_7_,30
204,B0015YFTTC,4.833333333333333,2014_6_,29
205,B0015YFTTC,4.833333333333333,2014_5_,28
206,B0015YFTTC,4.833333333333333,2014_4_,27
207,B0015YFTTC,4.833333333333333,2014_3_,26
208,B0015YFTTC,4.833333333333333,2014_2_,25
209,B0015YFTTC,4.833333333333333,2014_1_,24
210,B0015YFTTC,4.833333333333333,2013_12_,23
211,B0015YFTTC,4.833333333333333,2013_11_,22
212,B0015YFTTC,4.75,2013_10_,21
213,B0015YFTTC,4.666666666666667,2013_9_,20
214,B0015YFTTC,4.666666666666667,2013_8_,19
215,B0015YFTTC,4.666666666666667,2013_7_,18
216,B0015YFTTC,4.5,2013_6_,17
217,B0015YFTTC,4.5,2013_5_,16
218,B0015YFTTC,4.5,2013_4_,15
219,B0015YFTTC,4.5,2013_3_,14
220,B0015YFTTC,4.0,2013_2_,13
221,B0015YFTTC,4.0,2013_1_,12
222,B0015YFTTC,4.0,2012_12_,11
223,B0015YFTTC,4.0,2012_11_,10
224,B0015YFTTC,4.0,2012_10_,9
225,B0015YFTTC,4.0,2012_9_,8
226,B0015YFTTC,4.0,2012_8_,7
227,B0015YFTTC,4.0,2012_7_,6
228,B0057HQ6C2,4.407407407407407,2015_7_,42
229,B0057HQ6C2,4.384615384615385,2015_6_,41
230,B0057HQ6C2,4.36,2015_5_,40
231,B0057HQ6C2,4.333333333333333,2015_4_,39
232,B0057HQ6C2,4.304347826086956,2015_3_,38
233,B0057HQ6C2,4.2631578947368425,2015_2_,37
234,B0057HQ6C2,4.2631578947368425,2015_1_,36
235,B0057HQ6C2,4.625,2014_12_,35
236,B0057HQ6C2,4.6,2014_11_,34
237,B0057HQ6C2,4.6,2014_10_,33
238,B0057HQ6C2,4.615384615384615,2014_9_,32
239,B0057HQ6C2,4.615384615384615,2014_8_,31
240,B0057HQ6C2,4.615384615384615,2014_7_,30
241,B0057HQ6C2,4.545454545454546,2014_6_,29
242,B0057HQ6C2,4.8,2014_5_,28
243,B0057HQ6C2,4.777777777777779,2014_4_,27
244,B0057HQ6C2,4.777777777777779,2014_3_,26
245,B0057HQ6C2,4.875,2014_2_,25
246,B0057HQ6C2,5.0,2014_1_,24
247,B0057HQ6C2,5.0,2013_12_,23
248,B0057HQ6C2,5.0,2013_11_,22
249,B0057HQ6C2,5.0,2013_10_,21
250,B0057HQ6C2,5.0,2013_9_,20
251,B0057HQ6C2,5.0,2013_8_,19
252,B0057HQ6C2,5.0,2013_7_,18
253,B0057HQ6C2,5.0,2013_6_,17
254,B0057HQ6C2,5.0,2013_5_,16
255,B0057HQ6C2,5.0,2013_4_,15
256,B0057HQ6C2,5.0,2013_3_,14
257,B0057HQ6C2,5.0,2013_2_,13
258,B0057HQ6C2,5.0,2013_1_,12
259,B0057HQ6C2,5.0,2012_12_,11
260,B0057HQ6C2,5.0,2012_11_,10
261,B0057HQ6C2,5.0,2012_10_,9
262,B0057HQ6C2,5.0,2012_9_,8
263,B0057HQ6C2,5.0,2012_8_,7
264,B0057HQ6C2,5.0,2012_7_,6
265,B0057HQ6C2,5.0,2012_6_,5
266,B004YZMKKU,4.070796460176991,2015_7_,42
267,B004YZMKKU,4.037037037037037,2015_6_,41
268,B004YZMKKU,4.0285714285714285,2015_5_,40
269,B004YZMKKU,4.03921568627451,2015_4_,39
270,B004YZMKKU,4.02970297029703,2015_3_,38
271,B004YZMKKU,4.105263157894736,2015_2_,37
272,B004YZMKKU,4.065934065934067,2015_1_,36
273,B004YZMKKU,4.057471264367816,2014_12_,35
274,B004YZMKKU,4.072289156626506,2014_11_,34
275,B004YZMKKU,4.075949367088608,2014_10_,33
276,B004YZMKKU,4.078947368421051,2014_9_,32
277,B004YZMKKU,4.04109589041096,2014_8_,31
278,B004YZMKKU,4.044117647058823,2014_7_,30
279,B004YZMKKU,4.047619047619048,2014_6_,29
280,B004YZMKKU,4.067796610169491,2014_5_,28
281,B004YZMKKU,4.0517241379310365,2014_4_,27
282,B004YZMKKU,4.0566037735849045,2014_3_,26
283,B004YZMKKU,4.18,2014_2_,25
284,B004YZMKKU,4.2,2014_1_,24
285,B004YZMKKU,4.166666666666667,2013_12_,23
286,B004YZMKKU,4.170731707317073,2013_11_,22
287,B004YZMKKU,4.170731707317073,2013_10_,21
288,B004YZMKKU,4.153846153846153,2013_9_,20
289,B004YZMKKU,4.131578947368421,2013_8_,19
290,B004YZMKKU,4.1891891891891895,2013_7_,18
291,B004YZMKKU,4.166666666666667,2013_6_,17
292,B004YZMKKU,4.323529411764706,2013_5_,16
293,B004YZMKKU,4.354838709677419,2013_4_,15
294,B004YZMKKU,4.333333333333333,2013_3_,14
295,B004YZMKKU,4.296296296296297,2013_2_,13
296,B004YZMKKU,4.24,2013_1_,12
297,B004YZMKKU,4.24,2012_12_,11
298,B004YZMKKU,4.24,2012_11_,10
299,B004YZMKKU,4.217391304347826,2012_10_,9
300,B004YZMKKU,4.217391304347826,2012_9_,8
301,B004YZMKKU,4.25,2012_8_,7
302,B004YZMKKU,4.2631578947368425,2012_7_,6
303,B004YZMKKU,4.2222222222222205,2012_6_,5
304,B004YZMKKU,4.25,2012_5_,4
305,B004YZMKKU,4.428571428571429,2012_4_,3
306,B004YZMKKU,4.727272727272728,2012_3_,2
307,B004YZMKKU,4.7,2012_2_,1
308,B004YZMKKU,4.833333333333333,2012_1_,0
309,B009ZPMPGI,3.9047619047619047,2015_7_,42
310,B009ZPMPGI,3.972972972972973,2015_6_,41
311,B009ZPMPGI,4.0285714285714285,2015_5_,40
312,B009ZPMPGI,4.090909090909091,2015_4_,39
313,B009ZPMPGI,4.0344827586206895,2015_3_,38
314,B009ZPMPGI,3.962962962962963,2015_2_,37
315,B009ZPMPGI,3.8181818181818175,2015_1_,36
316,B009ZPMPGI,3.9,2014_12_,35
317,B009ZPMPGI,3.733333333333333,2014_11_,34
318,B009ZPMPGI,3.5384615384615383,2014_10_,33
319,B009ZPMPGI,3.5384615384615383,2014_9_,32
320,B009ZPMPGI,3.5454545454545454,2014_8_,31
321,B009ZPMPGI,3.333333333333333,2014_7_,30
322,B009ZPMPGI,3.125,2014_6_,29
323,B009ZPMPGI,3.0,2014_5_,28
324,B009ZPMPGI,2.5,2014_4_,27
325,B009ZPMPGI,3.0,2014_3_,26
326,B009ZPMPGI,3.0,2014_2_,25
327,B009ZPMPGI,1.0,2014_1_,24
328,B009ZPMPGI,1.0,2013_12_,23
329,B009ZPMPGI,1.0,2013_11_,22
330,B00092M38G,3.5,2015_7_,42
331,B00092M38G,3.5517241379310347,2015_6_,41
332,B00092M38G,3.6428571428571432,2015_5_,40
333,B00092M38G,3.5384615384615383,2015_4_,39
334,B00092M38G,3.48,2015_3_,38
335,B00092M38G,3.4166666666666665,2015_2_,37
336,B00092M38G,3.5217391304347827,2015_1_,36
337,B00092M38G,3.5454545454545454,2014_12_,35
338,B00092M38G,3.5454545454545454,2014_11_,34
339,B00092M38G,3.45,2014_10_,33
340,B00092M38G,3.3684210526315788,2014_9_,32
341,B00092M38G,3.4444444444444446,2014_8_,31
342,B00092M38G,3.2666666666666666,2014_7_,30
343,B00092M38G,3.2666666666666666,2014_6_,29
344,B00092M38G,3.4615384615384617,2014_5_,28
345,B00092M38G,3.4615384615384617,2014_4_,27
346,B00092M38G,3.4615384615384617,2014_3_,26
347,B00092M38G,3.1818181818181817,2014_2_,25
348,B00092M38G,3.1818181818181817,2014_1_,24
349,B00092M38G,3.1818181818181817,2013_12_,23
350,B00092M38G,3.1,2013_11_,22
351,B00092M38G,3.1,2013_10_,21
352,B00092M38G,2.888888888888889,2013_9_,20
353,B00092M38G,2.875,2013_8_,19
354,B00092M38G,3.0,2013_7_,18
355,B00092M38G,3.0,2013_6_,17
356,B00092M38G,3.0,2013_5_,16
357,B00092M38G,3.0,2013_4_,15
358,B00092M38G,3.0,2013_3_,14
359,B00092M38G,3.0,2013_2_,13
360,B00092M38G,3.0,2013_1_,12
361,B00092M38G,3.333333333333333,2012_12_,11
362,B00092M38G,3.333333333333333,2012_11_,10
363,B00092M38G,3.333333333333333,2012_10_,9
364,B00092M38G,3.0,2012_9_,8
365,B00092M38G,3.0,2012_8_,7
366,B00092M38G,3.0,2012_7_,6
367,B00092M38G,3.0,2012_6_,5
368,B00092M38G,3.5,2012_5_,4
369,B00092M38G,4.5,2012_4_,3
370,B00092M38G,4.5,2012_3_,2
371,B000RZLL38,4.243243243243243,2015_7_,42
372,B000RZLL38,4.2222222222222205,2015_6_,41
373,B000RZLL38,4.2,2015_5_,40
374,B000RZLL38,4.161616161616162,2015_4_,39
375,B000RZLL38,4.178947368421054,2015_3_,38
376,B000RZLL38,4.204545454545454,2015_2_,37
377,B000RZLL38,4.204819277108434,2015_1_,36
378,B000RZLL38,4.2073170731707314,2014_12_,35
379,B000RZLL38,4.17948717948718,2014_11_,34
380,B000RZLL38,4.1578947368421035,2014_10_,33
381,B000RZLL38,4.140845070422535,2014_9_,32
382,B000RZLL38,4.125,2014_8_,31
383,B000RZLL38,4.155172413793103,2014_7_,30
384,B000RZLL38,4.267857142857143,2014_6_,29
385,B000RZLL38,4.254545454545455,2014_5_,28
386,B000RZLL38,4.235294117647058,2014_4_,27
387,B000RZLL38,4.22,2014_3_,26
388,B000RZLL38,4.2444444444444445,2014_2_,25
389,B000RZLL38,4.209302325581397,2014_1_,24
390,B000RZLL38,4.2682926829268295,2013_12_,23
391,B000RZLL38,4.27027027027027,2013_11_,22
392,B000RZLL38,4.424242424242424,2013_10_,21
393,B000RZLL38,4.433333333333334,2013_9_,20
394,B000RZLL38,4.407407407407407,2013_8_,19
395,B000RZLL38,4.407407407407407,2013_7_,18
396,B000RZLL38,4.384615384615385,2013_6_,17
397,B000RZLL38,4.333333333333333,2013_5_,16
398,B000RZLL38,4.333333333333333,2013_4_,15
399,B000RZLL38,4.2777777777777795,2013_3_,14
400,B000RZLL38,4.25,2013_2_,13
401,B000RZLL38,4.25,2013_1_,12
402,B000RZLL38,4.142857142857143,2012_12_,11
403,B000RZLL38,4.2,2012_11_,10
404,B000RZLL38,4.125,2012_10_,9
405,B000RZLL38,3.8333333333333335,2012_9_,8
406,B000RZLL38,3.8333333333333335,2012_8_,7
407,B000RZLL38,4.4,2012_7_,6
408,B000RZLL38,4.4,2012_6_,5
409,B000RZLL38,4.4,2012_5_,4
410,B000RZLL38,4.75,2012_4_,3
411,B000RZLL38,4.75,2012_3_,2
412,B000RZLL38,4.666666666666667,2012_2_,1
413,B000RZLL38,5.0,2012_1_,0
414,B003FBG88E,4.409836065573772,2015_7_,42
415,B003FBG88E,4.367924528301887,2015_6_,41
416,B003FBG88E,4.351063829787234,2015_5_,40
417,B003FBG88E,4.3580246913580245,2015_4_,39
418,B003FBG88E,4.301369863013698,2015_3_,38
419,B003FBG88E,4.293103448275862,2015_2_,37
420,B003FBG88E,4.319148936170213,2015_1_,36
421,B003FBG88E,4.388888888888889,2014_12_,35
422,B003FBG88E,4.310344827586206,2014_11_,34
423,B003FBG88E,4.3076923076923075,2014_10_,33
424,B003FBG88E,4.291666666666667,2014_9_,32
425,B003FBG88E,4.227272727272728,2014_8_,31
426,B003FBG88E,4.190476190476192,2014_7_,30
427,B003FBG88E,4.15,2014_6_,29
428,B003FBG88E,4.105263157894736,2014_5_,28
429,B003FBG88E,4.055555555555555,2014_4_,27
430,B003FBG88E,4.0,2014_3_,26
431,B003FBG88E,3.9375,2014_2_,25
432,B003FBG88E,3.933333333333333,2014_1_,24
433,B003FBG88E,3.928571428571429,2013_12_,23
434,B003FBG88E,3.928571428571429,2013_11_,22
435,B003FBG88E,3.928571428571429,2013_10_,21
436,B003FBG88E,3.8461538461538463,2013_9_,20
437,B003FBG88E,3.8461538461538463,2013_8_,19
438,B003FBG88E,4.0,2013_7_,18
439,B003FBG88E,4.0,2013_6_,17
440,B003FBG88E,4.0,2013_5_,16
441,B003FBG88E,4.4,2013_4_,15
442,B003FBG88E,4.75,2013_3_,14
443,B003FBG88E,4.75,2013_2_,13
444,B003FBG88E,4.666666666666667,2013_1_,12
445,B003FBG88E,5.0,2012_12_,11
446,B000E8PG98,3.914285714285714,2015_7_,42
447,B000E8PG98,3.8484848484848486,2015_6_,41
448,B000E8PG98,3.84375,2015_5_,40
449,B000E8PG98,3.8225806451612905,2015_4_,39
450,B000E8PG98,3.7758620689655173,2015_3_,38
451,B000E8PG98,3.7647058823529416,2015_2_,37
452,B000E8PG98,3.976190476190476,2015_1_,36
453,B000E8PG98,4.128205128205129,2014_12_,35
454,B000E8PG98,4.081081081081081,2014_11_,34
455,B000E8PG98,3.9696969696969697,2014_10_,33
456,B000E8PG98,3.9642857142857135,2014_9_,32
457,B000E8PG98,3.9642857142857135,2014_8_,31
458,B000E8PG98,3.9259259259259274,2014_7_,30
459,B000E8PG98,3.9259259259259274,2014_6_,29
460,B000E8PG98,3.8846153846153846,2014_5_,28
461,B000E8PG98,3.8846153846153846,2014_4_,27
462,B000E8PG98,3.84,2014_3_,26
463,B000E8PG98,4.086956521739131,2014_2_,25
464,B000E8PG98,4.045454545454546,2014_1_,24
465,B000E8PG98,4.045454545454546,2013_12_,23
466,B000E8PG98,4.095238095238095,2013_11_,22
467,B000E8PG98,4.1,2013_10_,21
468,B000E8PG98,4.052631578947368,2013_9_,20
469,B000E8PG98,4.117647058823529,2013_8_,19
470,B000E8PG98,4.117647058823529,2013_7_,18
471,B000E8PG98,4.066666666666666,2013_6_,17
472,B000E8PG98,4.230769230769232,2013_5_,16
473,B000E8PG98,4.0,2013_4_,15
474,B000E8PG98,3.875,2013_3_,14
475,B000E8PG98,3.7142857142857135,2013_2_,13
476,B000E8PG98,3.7142857142857135,2013_1_,12
477,B000E8PG98,3.8333333333333335,2012_12_,11
478,B000E8PG98,3.8,2012_11_,10
479,B000E8PG98,3.8,2012_10_,9
480,B000E8PG98,3.75,2012_9_,8
481,B000E8PG98,3.75,2012_8_,7
482,B000E8PG98,3.75,2012_7_,6
483,B000E8PG98,3.75,2012_6_,5
484,B000E8PG98,3.75,2012_5_,4
485,B000E8PG98,3.75,2012_4_,3
486,B000E8PG98,3.75,2012_3_,2
487,B000E8PG98,3.75,2012_2_,1
488,B000E8PG98,3.333333333333333,2012_1_,0
489,B000A3I2X4,4.229007633587786,2015_7_,42
490,B000A3I2X4,4.235059760956175,2015_6_,41
491,B000A3I2X4,4.225531914893616,2015_5_,40
492,B000A3I2X4,4.213333333333333,2015_4_,39
493,B000A3I2X4,4.200934579439252,2015_3_,38
494,B000A3I2X4,4.187817258883249,2015_2_,37
495,B000A3I2X4,4.191011235955056,2015_1_,36
496,B000A3I2X4,4.208588957055214,2014_12_,35
497,B000A3I2X4,4.224489795918367,2014_11_,34
498,B000A3I2X4,4.257575757575758,2014_10_,33
499,B000A3I2X4,4.24793388429752,2014_9_,32
500,B000A3I2X4,4.242990654205608,2014_8_,31
501,B000A3I2X4,4.288659793814433,2014_7_,30
502,B000A3I2X4,4.28125,2014_6_,29
503,B000A3I2X4,4.258064516129032,2014_5_,28
504,B000A3I2X4,4.233333333333333,2014_4_,27
505,B000A3I2X4,4.209302325581397,2014_3_,26
506,B000A3I2X4,4.216867469879518,2014_2_,25
507,B000A3I2X4,4.1875,2014_1_,24
508,B000A3I2X4,4.207792207792208,2013_12_,23
509,B000A3I2X4,4.142857142857143,2013_11_,22
510,B000A3I2X4,4.142857142857143,2013_10_,21
511,B000A3I2X4,4.121212121212121,2013_9_,20
512,B000A3I2X4,4.105263157894736,2013_8_,19
513,B000A3I2X4,4.169811320754717,2013_7_,18
514,B000A3I2X4,4.288888888888889,2013_6_,17
515,B000A3I2X4,4.3023255813953485,2013_5_,16
516,B000A3I2X4,4.282051282051282,2013_4_,15
517,B000A3I2X4,4.235294117647058,2013_3_,14
518,B000A3I2X4,4.3,2013_2_,13
519,B000A3I2X4,4.384615384615385,2013_1_,12
520,B000A3I2X4,4.411764705882354,2012_12_,11
521,B000A3I2X4,4.2222222222222205,2012_11_,10
522,B000A3I2X4,4.428571428571429,2012_10_,9
523,B000A3I2X4,4.428571428571429,2012_9_,8
524,B000A3I2X4,4.428571428571429,2012_8_,7
525,B000A3I2X4,4.333333333333333,2012_7_,6
526,B000A3I2X4,4.2,2012_6_,5
527,B000A3I2X4,4.2,2012_5_,4
528,B000A3I2X4,4.2,2012_4_,3
529,B000A3I2X4,4.25,2012_3_,2
530,B000A3I2X4,4.25,2012_2_,1
531,B000A3I2X4,3.5,2012_1_,0
532,B0007NZPY6,5.0,2015_7_,42
533,B0007NZPY6,5.0,2015_6_,41
534,B0007NZPY6,5.0,2015_5_,40
535,B0007NZPY6,5.0,2015_4_,39
536,B0007NZPY6,5.0,2015_3_,38
537,B0007NZPY6,5.0,2015_2_,37
538,B0007NZPY6,5.0,2015_1_,36
539,B0007NZPY6,5.0,2014_12_,35
540,B007ROD3O2,4.267857142857143,2015_7_,42
541,B007ROD3O2,4.230769230769232,2015_6_,41
542,B007ROD3O2,4.204081632653061,2015_5_,40
543,B007ROD3O2,4.1875,2015_4_,39
544,B007ROD3O2,4.155555555555557,2015_3_,38
545,B007ROD3O2,4.142857142857143,2015_2_,37
546,B007ROD3O2,4.142857142857143,2015_1_,36
