,product_id,product_type,2012_4_star_rating,2012_4_eval_score,2012_3_star_rating,2012_3_eval_score,2012_2_star_rating,2012_2_eval_score,2012_1_star_rating,2012_1_eval_score
113,B000ALCJR6,h,2.8,2.380737879371225,3.3333333333333335,2.5981937721418245,1.0,1.9073992976194072,,
114,B00132ZG3U,h,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
115,B000A3I2X4,h,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
116,B000V3URNG,h,3.0,2.423353443441435,4.0,2.483178141644538,4.0,2.483178141644538,5.0,2.4728191002055064
117,B003S56KWQ,h,5.0,3.3271168783807017,5.0,3.3271168783807017,5.0,3.3271168783807017,,
118,B00005O0MZ,h,4.142857142857143,2.828817747328924,4.4,2.878964560814209,4.25,2.807682545478131,4.0,2.5901338384530206
119,B0009XH6UU,h,4.25,2.8089461332271264,4.0,2.627580976608315,4.0,2.627580976608315,4.0,2.5065122064038685
120,B0012DL8B4,h,5.0,2.9357781699461647,5.0,2.9357781699461647,5.0,2.9357781699461647,,
121,B004YZMKKU,h,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
122,B006BNFXHU,h,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
123,B006BNFXHU,h,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
124,B003V264WW,h,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
125,B0002G214U,h,2.0,2.0881153967169594,2.0,2.1101725901709756,3.0,2.3224469929503946,,
126,B001MXWZFM,h,1.0,2.0937544903920706,1.0,2.0937544903920706,1.0,2.0937544903920706,1.0,1.0
127,B006BNFXHU,h,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
128,B006BNFXHU,h,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
129,B006BNFXHU,h,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
130,B006BNFXHU,h,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
131,B006BNFXHU,h,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
132,B006BNFXHU,h,4.666666666666667,3.028678215455668,4.642857142857143,2.9828751082380682,4.583333333333333,3.057828766594061,,
133,B000A3I2X4,h,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
134,B00005O0MZ,h,4.142857142857143,2.828817747328924,4.4,2.878964560814209,4.25,2.807682545478131,4.0,2.5901338384530206
135,B003V264WW,h,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
136,B0009XH6V4,h,4.6,2.62704161919921,4.75,2.472120915233297,4.666666666666667,2.537549523340202,5.0,3.076773567240941
137,B0009XH6VE,h,4.5,2.709538884669211,4.5,2.709538884669211,4.5,2.709538884669211,5.0,3.0941907759748686
138,B002MHW4MG,h,3.0,1.881796402156946,3.0,1.881796402156946,3.0,1.881796402156946,,
139,B004YZMKKU,h,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
140,B001CK23P2,h,4.0,3.219244091846244,4.0,3.219244091846244,4.0,3.219244091846244,,
141,B000GWF57U,h,5.0,2.197894707582933,5.0,2.197894707582933,5.0,2.197894707582933,,
142,B0050QLDGY,h,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
143,B000065DJY,h,2.75,2.511276688160657,2.3333333333333335,2.5580589644601783,3.0,2.9097047466125976,,
144,B001RV2VQW,h,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,2.8481740570552496,5.0,3.3526399842793717
145,B003V264WW,h,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
146,B001UE7D3W,h,3.5,2.278205194783583,3.5,2.278205194783583,2.0,1.3857736267899223,,
147,B000065DJY,h,2.75,2.511276688160657,2.3333333333333335,2.5580589644601783,3.0,2.9097047466125976,,
148,B0009XH6WI,h,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
149,B002GQMTAK,h,2.0,1.9106774113896883,2.0,1.9106774113896883,1.0,1.8900373402254584,,
150,B000IF3D38,h,5.0,2.8808762517227535,5.0,2.7563713563690113,5.0,2.807193939476909,,
151,B000E8PG98,h,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
152,B000K7JLGM,h,1.3333333333333333,2.0593826150093713,1.0,1.8942861438727439,1.0,1.8942861438727439,1.0,2.2983779529418253
153,B000R80ZTQ,h,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
154,B000M7YQOM,h,2.3333333333333335,2.191425974245785,3.0,2.9366387166662635,3.0,2.9366387166662635,,
155,B001BOFIRO,h,4.333333333333333,2.926710291896545,4.333333333333333,2.926710291896545,4.0,2.5857329078436555,5.0,3.069377310596171
156,B000R80ZTQ,h,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
157,B000V1YZMC,h,3.0,2.5998990128260124,5.0,2.836544365808942,5.0,2.836544365808942,,
158,B000RZLL38,h,4.75,2.9139539951248894,4.75,2.9139539951248894,4.666666666666667,2.8474172698356224,5.0,2.6331180687850395
159,B002D4B7PS,h,1.0,1.0,1.0,1.0,1.0,1.0,,
160,B000R80ZTQ,h,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
161,B0009XH6WI,h,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
162,B0009XH6TG,h,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
163,B001UHMWBM,h,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.308930806682093,5.0,2.3608676143108376
164,B0009XH6TG,h,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
165,B000V3URNG,h,3.0,2.423353443441435,4.0,2.483178141644538,4.0,2.483178141644538,5.0,2.4728191002055064
166,B000A3I2X4,h,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
167,B004INUY06,h,4.666666666666667,3.360460058177676,4.666666666666667,3.360460058177676,5.0,3.7280593564059954,5.0,3.714852676214015
168,B0009XH6WI,h,4.0,2.2001931262455106,4.5,2.4176943336487,4.5,2.4176943336487,5.0,2.5618677089010737
169,B000H0XV3G,h,4.0,2.560247578455894,4.0,2.560247578455894,4.0,2.180859960219718,4.0,2.151588562132633
170,B000X1MCYI,h,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.67428470779031
171,B0037MFCHE,h,5.0,3.4261048944534513,5.0,3.6604902881727828,5.0,3.6604902881727828,5.0,3.6465820319445936
172,B000E8PG98,h,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
173,B0037MKQE8,h,4.0,2.805527313749126,4.0,2.805527313749126,4.0,2.805527313749126,4.0,2.7827418959677903
174,B001MXWZFM,h,1.0,2.0937544903920706,1.0,2.0937544903920706,1.0,2.0937544903920706,1.0,1.0
175,B00132ZG3U,h,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
176,B003V264WW,h,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
177,B00005O0MZ,h,4.142857142857143,2.828817747328924,4.4,2.878964560814209,4.25,2.807682545478131,4.0,2.5901338384530206
178,B0001B86HM,h,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.450190753226261,5.0,2.4237158422763736
179,B001B0TJCI,h,1.0,1.299945989035774,1.0,1.299945989035774,1.0,1.299945989035774,1.0,1.2615279777378707
180,B0050QLDGY,h,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
181,B000A3TBB6,h,3.6,2.570331797877108,5.0,3.257212820495218,5.0,3.257212820495218,5.0,3.069397724205736
182,B00092M2X2,h,5.0,2.962676514554666,5.0,2.962676514554666,5.0,2.962676514554666,5.0,2.9415227918118663
183,B0009XH6VE,h,4.5,2.709538884669211,4.5,2.709538884669211,4.5,2.709538884669211,5.0,3.0941907759748686
184,B00132ZG3U,h,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
185,B004YZMKKU,h,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
186,B003V264WW,h,3.625,2.5636495565239716,3.6666666666666665,2.593153502962605,3.8,2.606957378816488,3.6666666666666665,2.4730166650547556
187,B000R858R0,h,4.0,3.034535803244975,4.0,3.034535803244975,3.0,2.3493770961043454,3.0,2.3218554274025935
188,B001AFFBCG,h,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.230118024585186,5.0,3.211741172375474
189,B0050QLDGY,h,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
190,B000E8PG98,h,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
191,B001BOFIRO,h,4.333333333333333,2.926710291896545,4.333333333333333,2.926710291896545,4.0,2.5857329078436555,5.0,3.069377310596171
192,B0009XH6TG,h,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
193,B0009XH6UU,h,4.25,2.8089461332271264,4.0,2.627580976608315,4.0,2.627580976608315,4.0,2.5065122064038685
194,B0009XH6TG,h,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
195,B000BBS636,h,4.25,2.444497780825709,5.0,2.575679189240609,5.0,2.3606045898906407,5.0,2.3331994973204404
196,B000A3I2X4,h,4.2,2.5946888391509826,4.25,2.5556674682400047,4.25,2.5556674682400047,3.5,2.2260797525595457
197,B0009XH6TG,h,3.888888888888889,2.837082318277754,4.428571428571429,2.76905975955254,4.666666666666667,2.816031850306458,4.6,2.909688039722485
198,B000E8PG98,h,3.75,2.5067059283527793,3.75,2.5067059283527793,3.75,2.5067059283527793,3.3333333333333335,2.5405860986256323
199,B000K7JLGM,h,1.3333333333333333,2.0593826150093713,1.0,1.8942861438727439,1.0,1.8942861438727439,1.0,2.2983779529418253
200,B0050QLDGY,h,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.166666666666667,2.6676655343039206,4.0,2.5920852764846365
201,B004YZMKKU,h,4.428571428571429,3.061298065929791,4.7272727272727275,3.050300632226002,4.7,3.0449733961190177,4.833333333333333,3.1865590680892244
202,B00006IV22,h,2.5,2.2223446914691527,4.0,2.362118768899986,4.0,2.362118768899986,4.0,2.3347293981938764
203,B00132ZG3U,h,4.0,2.579865816226108,4.0,2.7180058850784157,3.8,2.6636970913126863,4.25,2.918331152806209
204,B00016KMIS,h,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7239421748101407,5.0,2.7003096508027307
205,B003837V8A,h,4.333333333333333,2.6331336411879374,5.0,3.0192500764631327,5.0,3.713080436032365,5.0,3.699718228291209
206,B000X1MCYI,h,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.698184674364823,5.0,2.67428470779031
207,B00092M2VO,h,3.0,2.2871272241234433,3.0,2.2871272241234433,2.3333333333333335,2.1251535263547945,2.3333333333333335,2.0953037230878806
208,B00070E8IS,h,3.0,1.7631345220569212,3.0,1.7631345220569212,3.0,1.7631345220569212,3.0,1.7295258411747187
209,B00009YJSJ,h,3.5,2.1569344930816134,3.5,2.1569344930816134,3.0,2.1645168840904123,3.0,2.135075794295715
210,B0009XH6WS,h,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0825706140383193,1.0,2.0522786683589906
211,B000R80ZTQ,h,4.1,2.7658314212479818,3.8333333333333335,2.6082813096802138,3.8333333333333335,2.6082813096802138,5.0,2.9373060100306425
212,B000R8Z5FK,h,5.0,1.6997750777186953,5.0,1.6997750777186953,5.0,1.6997750777186953,5.0,1.6655085297239582
213,B000GG2HOU,h,4.0,3.7985203924302735,4.0,3.7985203924302735,4.0,3.7985203924302735,4.0,3.7860453158500302
214,B000M8YIHG,h,5.0,2.634220882961551,5.0,2.634220882961551,5.0,2.634220882961551,5.0,2.6096567742816776
215,B004GHG8EK,h,1.0,1.9234687995531434,1.0,1.9234687995531434,1.0,1.9234687995531434,1.0,1.8915248846624746
216,B002LQBMIA,h,5.0,2.9720801452677303,5.0,2.9720801452677303,5.0,2.9720801452677303,5.0,2.9510240613134195
217,B0017TZD7S,h,1.0,2.087287937288595,1.0,2.087287937288595,1.0,2.087287937288595,1.0,2.057044972023441
218,B004AQEOTI,h,1.0,1.700981155303732,1.0,1.700981155303732,1.0,1.700981155303732,1.0,1.6667271301268107
219,B001I6WQY8,h,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
220,B005GD1EP6,h,3.0,2.6767460386943,3.0,2.6767460386943,3.0,2.6767460386943,3.0,2.652623472734761
221,B000GG1944,h,5.0,1.6516305232673472,5.0,1.6516305232673472,5.0,1.6516305232673472,5.0,1.616864085803061
