"","X","product_id","avg_rating","evaluation_score","product_type","total_score"
"49",100,"B001UE7D2I",3.91153846153846,2.85135378729974,"hair_dryer",3.3485803995177
"50",109,"B001L0EDGK",4.85714285714286,3.10616977914698,"hair_dryer",3.92737615272705
"51",110,"B009ZPMPGI",3.93023255813954,2.69582064756345,"hair_dryer",3.27475983362364
"52",121,"B001QTW2FK",4.13833992094862,2.94977189069291,"hair_dryer",3.50721029688284
"53",124,"B00P88VPKS",4.69565217391304,3.00461094888685,"hair_dryer",3.79770928342413
"54",138,"B00JH2C3DE",4.5,3.03202506473614,"hair_dryer",3.72050530937489
"55",140,"B001BOFISS",3.92307692307692,3.00357500125729,"hair_dryer",3.4348214025907
"56",142,"B000X1MCYI",4.625,3.02396989169936,"hair_dryer",3.77485301249236
"57",147,"B0015YFTTC",4.57142857142857,2.97376113126472,"hair_dryer",3.72306716070157
"58",154,"B00009YJSJ",4.46829268292683,2.86833454805924,"hair_dryer",3.61871491331214
"59",157,"B00070E8IS",4.275,2.91415292453726,"hair_dryer",3.55239020292928
"60",158,"B0017WNHYG",4.58064516129032,2.95021770055566,"hair_dryer",3.71488817964022
"61",160,"B001UE7D3W",4.42307692307692,3.07824689120989,"hair_dryer",3.70897217615553
"62",163,"B0009PL4D8",4.66666666666667,2.91252811918352,"hair_dryer",3.73521909795312
"63",170,"B00440ZZKW",3.5609756097561,2.8001449825822,"hair_dryer",3.15697454672676
"64",173,"B007PM4M3M",3.95238095238095,2.84445863119844,"hair_dryer",3.36407419983304
"65",191,"B00JQIAUDY",3.89830508474576,2.8688541935313,"hair_dryer",3.35166666151088
"66",204,"B0054Y2Q4K",4.80952380952381,3.01645663664981,"hair_dryer",3.85740514072772
"67",214,"B00QNC39TI",4.27272727272727,2.99912346548952,"hair_dryer",3.59644365108402
"68",226,"B0009XH6W8",4,2.81226856583526,"hair_dryer",3.36931460845852
"69",232,"B001UE7D3C",4.08695652173913,2.79799180618422,"hair_dryer",3.40251625777947
"70",241,"B002BFX6EO",4.4406779661017,2.93487605939448,"hair_dryer",3.64109715364017
"71",244,"B002NGMEVW",4.27272727272727,3.03341086915437,"hair_dryer",3.61465026243006
"72",246,"B00MEBKQ8E",4.83333333333333,2.94155354516585,"hair_dryer",3.8287982658164
"73",252,"B0009XH6UU",4.36567164179105,3.00725720233937,"hair_dryer",3.64435357444221
"74",259,"B0009XH6VO",4.06666666666667,2.90884088044115,"hair_dryer",3.45186117418092
"75",260,"B000X300MC",4.05,2.86493534815624,"hair_dryer",3.42073066987096
"76",281,"B00TA1JX3A",4.40625,2.95257375613465,"hair_dryer",3.6343479145075
"77",286,"B000E8PG98",3.84313725490196,2.88340239560897,"hair_dryer",3.33351804461738
"78",287,"B002B8VE4U",3.9468085106383,2.91716609418178,"hair_dryer",3.40006838749989
"79",291,"B001MXWZFM",4.3921568627451,2.97264435378182,"hair_dryer",3.6383957204856
"80",294,"B003VZS9NG",3.90909090909091,2.8757146026879,"hair_dryer",3.36036809039091
"81",309,"B00BBCVPAU",4.16666666666667,2.68941894656665,"hair_dryer",3.38224812729356
"82",313,"B007O385QC",4.61538461538461,2.96904773303365,"hair_dryer",3.74117973085625
"83",315,"B000V3URNG",3.83333333333333,2.81664177705634,"hair_dryer",3.29347011695025
"84",344,"B000GWF57U",4.69565217391304,2.96783745835017,"hair_dryer",3.77818255994916
"85",352,"B00HZYSZHY",5,3.15776108046376,"hair_dryer",4.02177113372626
"86",369,"B000G666EW",4.52631578947368,2.97472711914013,"hair_dryer",3.70242220552656
"87",376,"B0099RKYEM",4.75,2.95744881884305,"hair_dryer",3.79815532280566
"88",386,"B00092M38G",3.35897435897436,2.63817568108878,"hair_dryer",2.97623026101712
"89",408,"B00092M2VO",4.10857142857143,2.89004423381136,"hair_dryer",3.46153348815383
"90",432,"B006BNFXHU",4.625,3.11361226612275,"hair_dryer",3.82245311331118
"91",446,"B0040VGR3Y",4.57142857142857,2.90748802940727,"hair_dryer",3.68787614361526
"92",450,"B000BLNUPU",3.5,2.75015164983041,"hair_dryer",3.10183052605995
"93",451,"B000YDMM2M",4.0625,2.97010948286832,"hair_dryer",3.48244063540308
"94",453,"B0008ENT8I",3.73913043478261,2.79494092132434,"hair_dryer",3.23776580313627
"95",463,"B0037MFCHE",4.09722222222222,3.05918128970763,"hair_dryer",3.54602248705697
"96",467,"B0037MKQE8",4.23529411764706,3.06314086184048,"hair_dryer",3.61288073881377
"97",470,"B000IF3D38",4.10204081632653,2.89559340394665,"hair_dryer",3.46141724035281
"98",478,"B002MHW4MG",4.02439024390244,2.92507900718523,"hair_dryer",3.4406559772056
"99",500,"B003VZNCQK",3.66666666666667,2.76890191949373,"hair_dryer",3.18995358591784
"100",531,"B000BFJJ7E",2.79591836734694,2.70616967212539,"hair_dryer",2.7482618101843
"101",549,"B005IH0KDC",3.96,2.95859467103891,"hair_dryer",3.42825377032166
"102",562,"B00RPL1W4U",4.05263157894737,2.97042089355229,"hair_dryer",3.47797770500258
"103",575,"B003TQPRGY",4.27777777777778,2.89793864647892,"hair_dryer",3.54508319905809
"104",585,"B0089TDTWK",3.95918367346939,2.79932737327358,"hair_dryer",3.34329997806541
"105",587,"B002NGMEPI",3.25,2.78992048709522,"hair_dryer",3.00569777864756
"106",596,"B0009XH6VY",3.94444444444444,2.94538404996459,"hair_dryer",3.41394337497564
"107",617,"B001UE7D3M",2.71428571428571,2.48978301724117,"hair_dryer",2.59507478215506
"108",676,"B0018BXH1Y",4,2.92373195073598,"hair_dryer",3.42850166584081
"109",721,"B001UE7D46",4,2.9308510754773,"hair_dryer",3.43228192107845
"110",759,"B00MFBGATM",4.66666666666667,2.84164895168137,"hair_dryer",3.69758226000948
"111",787,"B000R80ZTQ",4.18380062305296,2.99083782462913,"hair_dryer",3.55033737708991
"112",801,"B00FZQ0H0C",4.5,2.59785437427881,"hair_dryer",3.48996067274205
"113",807,"B001UHN0OA",4.2962962962963,2.98579695124775,"hair_dryer",3.60042114407552
"114",813,"B000IG83VE",4.77272727272727,2.9917583680066,"hair_dryer",3.82703278432059
"115",817,"B008OEZ0N6",3.72727272727273,2.95576840473841,"hair_dryer",3.31760393200701
"116",825,"B001UHMWBM",4.57894736842105,3.06402087831476,"hair_dryer",3.77452140217461
"117",850,"B001UE7D2S",4.86363636363636,3.09221724459511,"hair_dryer",3.92301281142546
"118",878,"B000R858R0",4.10344827586207,2.95340843951176,"hair_dryer",3.49277712276006
"119",893,"B0050PNHBY",4.57692307692308,3.05614459861881,"hair_dryer",3.76938970494351
"120",901,"B000LQB5YS",3.46875,2.8025377337411,"hair_dryer",3.11499128661652
"121",921,"B004ATPPRK",4.5,3.04696418906793,"hair_dryer",3.72843798439507
"122",935,"B000K7JLGM",3.46610169491525,2.78169391378064,"hair_dryer",3.10268116313277
"123",970,"B0019ZQJBY",4.66666666666667,2.78454532337276,"hair_dryer",3.6672602333776
"124",1014,"B000A3TBB6",3.97222222222222,2.89560250895015,"hair_dryer",3.40053715447475
"125",1026,"B00GU2PWHS",4.93333333333333,2.87025879715006,"hair_dryer",3.83784075462001
"126",1090,"B000X2UCJO",4.46153846153846,2.8671471960228,"hair_dryer",3.61491669954964
"127",1124,"B001B0TJCI",3.64285714285714,2.82696347407803,"hair_dryer",3.20961760473543
"128",1186,"B00BT7VOI0",4.82352941176471,2.97796760954633,"hair_dryer",3.84353609478675
"129",1209,"B001MP4882",4.75,3.11648009762602,"hair_dryer",3.88260093183942
"130",1216,"B003S56KWQ",4.61904761904762,2.92605809150472,"hair_dryer",3.72007017992234
"131",1297,"B00RPL1W9U",4.4,2.92550301246321,"hair_dryer",3.61704209961796
"132",1320,"B00BT7UNLY",4.84210526315789,2.80733682442716,"hair_dryer",3.76164322219187
"133",1335,"B0009XH6VE",3.6875,2.82593879710349,"hair_dryer",3.23001100126195
"134",1399,"B0050QLDGY",3.98360655737705,2.9845352930778,"hair_dryer",3.45309971603415
"135",1477,"B001CK23P2",4.46153846153846,3.03860979656848,"hair_dryer",3.7059633404394
"136",1545,"B0043W2C48",4,2.85352779444427,"hair_dryer",3.39122325884991
"137",1666,"B003837V8A",3.34848484848485,2.80386011897083,"hair_dryer",3.05928911711291
"138",1728,"B000G62HRM",4.41666666666667,3.11915765428376,"hair_dryer",3.72768938109134
"139",1777,"B00016KMIS",4.42592592592593,2.91111874684031,"hair_dryer",3.62156331383147
"140",1856,"B000ALCJR6",3.29230769230769,2.72441416759768,"hair_dryer",2.99075623068667
"141",1904,"B003TJBI64",4.44,2.68301428628047,"hair_dryer",3.50704058601493
"142",2147,"B000M7YQOM",3.54347826086957,2.86883402720086,"hair_dryer",3.18524217279148
"143",2175,"B00E2TYR22",4.75,3.24366431083241,"hair_dryer",3.95013574905201
"144",2376,"B00KJRZT8W",5,2.36101225384204,"hair_dryer",3.59869750679012
"145",2767,"B00BT7V4DA",4.92307692307692,2.90145994301873,"hair_dryer",3.84959830666602
"146",2792,"B0018C3V5A",4.51190476190476,2.92941379908509,"hair_dryer",3.67160206064752
"147",2846,"B007T70X0Y",4.34375,2.97112187288564,"hair_dryer",3.61488446450227
"148",2848,"B00020QJEE",3.625,2.79707434139818,"hair_dryer",3.18537147528243
"149",2937,"B00B9QUDX8",3.66666666666667,2.92514147994088,"hair_dryer",3.27291679251528
"150",3131,"B000EPHRO8",4.22222222222222,2.95666833236812,"hair_dryer",3.55021310670969
"151",3134,"B0009XH6WS",3.56,2.80044969918446,"hair_dryer",3.15667879026695
"152",3214,"B0009XH6XC",3.73913043478261,2.96055889550905,"hair_dryer",3.32570894742835
"153",3345,"B000X1MCW0",4.23684210526316,3.01554070063466,"hair_dryer",3.58833105940543
"154",3520,"B006FLC09W",4.4,3.1061415973494,"hair_dryer",3.71296118819253
"155",3809,"B000N8F9M8",5,2.6373223075253,"hair_dryer",3.74541814529593
"156",3914,"B000E2ZONM",3.07692307692308,2.76491757674358,"hair_dryer",2.91124815632777
"157",4112,"B001UE7D32",4.57142857142857,2.96600990361794,"hair_dryer",3.71895125882113
"158",4973,"B000BBS636",4.0253164556962,2.94153795559572,"hair_dryer",3.44983007214284
"159",5038,"B000BBS63G",4.24324324324324,3.00864820141879,"hair_dryer",3.58767327603446
"160",5276,"B000J062N0",3,2.83745433934573,"hair_dryer",2.91368825419258
"161",5481,"B004MDREWI",4.5,3.42463292465906,"hair_dryer",3.92898008299396
"162",5547,"B009ISDBHO",2,2.63364045702529,"hair_dryer",2.33646308268043
"163",5875,"B000HK1NK4",4.6,2.85355034221702,"hair_dryer",3.67263523171724
"164",6068,"B00A6OBZH2",5,2.62383238773341,"hair_dryer",3.73825499788644
"165",7515,"B004NPQQLU",4,3.08858877920361,"hair_dryer",3.51604064175712
"166",8257,"B000V87HI4",4.83333333333333,3.14006043537561,"hair_dryer",3.93420542451778
"167",8439,"B004CEG0T0",5,4.48565691264074,"hair_dryer",4.72688382061223
"168",8535,"B007F2Q0UK",4,3.62297448518026,"hair_dryer",3.79979945163072
"169",8686,"B001RV2VQW",3.95652173913043,2.94425305635471,"hair_dryer",3.41900706857652
"170",8980,"B000PHZBES",2.33333333333333,3.06993494773473,"hair_dryer",2.72446879058047
"171",9173,"B000V1YZMC",3,2.93260677930752,"hair_dryer",2.96421419981229
"172",9309,"B002D4B7PS",1,1.70876596658451,"hair_dryer",1.37635472825637
"173",9358,"B0018CQKXK",4.5,3.0019866639532,"hair_dryer",3.70455491855915
"174",9359,"B0017TZD7S",1,2.54048555773842,"hair_dryer",1.8179978311591
"175",9361,"B003BQ6QXK",5,3.16667464593925,"hair_dryer",4.02650423699374
"176",9362,"B000GG1944",5,2.20722994637156,"hair_dryer",3.5170391015233
"177",9363,"B004TX0MLQ",5,3.62164979707995,"hair_dryer",4.26809604224945
"178",9364,"B004QWVY8A",4,3.06087853610682,"hair_dryer",3.50132650267272
"179",9365,"B002R290Z0",5,2.9057437025003,"hair_dryer",3.88794990602766
"180",9366,"B004AQEOTI",1,2.24498065259465,"hair_dryer",1.66108472652776
"181",9367,"B000VWSE0A",5,2.83180781097757,"hair_dryer",3.84868994762909
"182",9368,"B003VAD40E",1,2.98833876934882,"hair_dryer",2.05580788652422
"183",9369,"B0009EXM52",5,3.30865905388568,"hair_dryer",4.1018979576133
"184",9370,"B005GD1EP6",3,2.99139081870002,"hair_dryer",2.99542852472971
"185",9371,"B002LQBMIA",5,3.21730628593642,"hair_dryer",4.05338963783224
"186",9372,"B003S961HG",1,2.5368770470298,"hair_dryer",1.81608171197282
"187",9374,"B002C7DK7Y",5,3.32993054489036,"hair_dryer",4.11319311933678
"188",9375,"B001I6WQY8",5,4.76856112343319,"hair_dryer",4.87710595654302
"189",9377,"B002QZHV9A",5,2.74881481208906,"hair_dryer",3.80462066521929
"190",9379,"B000BW5W50",5,3.17579468780684,"hair_dryer",4.03134697922543
"191",9381,"B000GG2HOU",4,3.84949075235961,"hair_dryer",3.92007958950295
"192",9382,"B002QFMY42",5,2.5368770470298,"hair_dryer",3.69208171197282
"193",9383,"B0019QHUTI",4,2.86843577872687,"hair_dryer",3.39913939850397
"194",9384,"B0034EMMNM",5,2.87641383784578,"hair_dryer",3.87237574789611
"195",9385,"B005R9AHO8",5,4.47250205301219,"hair_dryer",4.71989859014947
"196",9386,"B004GHG8EK",1,2.41517230667791,"hair_dryer",1.75145649484597
"197",9387,"B000M8YIHG",5,2.95886125231119,"hair_dryer",3.91615532497724
"198",9389,"B000P9BR8U",3,2.7457103085354,"hair_dryer",2.8649721738323
"199",9390,"B000R8Z5FK",5,2.24405806500628,"hair_dryer",3.53659483251833
"200",9391,"B003UFPN6S",5,2.84026258070266,"hair_dryer",3.85317943035311
"201",9392,"B0006GDATQ",5,3.45836601566248,"hair_dryer",4.18139235431678
"202",9693,"B001PNDMHE",3,2.81801687675767,"hair_dryer",2.90336696155832
"203",9694,"B004YBC5K4",5,3.75163559288127,"hair_dryer",4.33711849981995
"204",9695,"B000C212QM",5,2.74096493973223,"hair_dryer",3.80045238299781
"205",9696,"B0009XH6SC",5,2.76496494351825,"hair_dryer",3.81319638500819
"206",9697,"B002954N5M",5,4.1789786365412,"hair_dryer",4.56403765600338
"207",9698,"B004V6WWL4",3,2.48828085723,"hair_dryer",2.72827713518913
"208",9699,"B001E5ED2G",4,2.76140670259112,"hair_dryer",3.34230695907588
"209",9700,"B002LIXTFC",4.66666666666667,3.04714797513553,"hair_dryer",3.80670224146363
"210",9701,"B0002Z1JK8",4,2.83666447347862,"hair_dryer",3.38226883541715
"211",9702,"B002D4D4FO",1.75,2.4659836013255,"hair_dryer",2.13018729230384
"212",9703,"B002HWS7UY",5,2.87308780041117,"hair_dryer",3.87060962201833
"213",9704,"B000K9Y7L4",3,3.12514322491647,"hair_dryer",3.06645105243065
"214",9705,"B004JDYG7W",5,2.5368770470298,"hair_dryer",3.69208171197282
"215",9706,"B0013LYNTO",5,2.83594925334712,"hair_dryer",3.85088905352732
"216",9707,"B002BAW730",4,2.94937252680985,"hair_dryer",3.44211681173603
"217",9708,"B0047LPZSU",5,3.88701612963719,"hair_dryer",4.40900556483735
"218",9709,"B004O76DEC",5,2.75487385309805,"hair_dryer",3.80783801599506
"219",9710,"B003YCN6XO",3,2.13776425653783,"hair_dryer",2.54215282022159
"220",9711,"B0019LUK9U",5,3.34964191376349,"hair_dryer",4.12365985620841
"221",9712,"B000ZFCDAA",5,2.59484325017288,"hair_dryer",3.7228617658418
"222",9713,"B000VVT94G",5,3.41350582457002,"hair_dryer",4.15757159284668
"223",9714,"B00247PLOC",5,3.35683707868291,"hair_dryer",4.12748048878063
"224",9715,"B002SKZS4S",4,2.5368770470298,"hair_dryer",3.22308171197282
"225",9716,"B0016P6RHS",5,3.06874054994988,"hair_dryer",3.97450123202339
"226",9717,"B0002ZS442",5,2.94922024292079,"hair_dryer",3.91103594899094
"227",9718,"B00336EUU4",3.5,2.4837239343988,"hair_dryer",2.96035740916576
"228",9720,"B001CT06TI",5,2.73784997540593,"hair_dryer",3.79879833694055
"229",9721,"B002I70P12",4,4.97425763039518,"hair_dryer",4.51733080173984
"230",9722,"B000W405SG",5,4.59316599288261,"hair_dryer",4.78397114222067
"231",9723,"B003ODETES",5,3.40037249522922,"hair_dryer",4.15059779496672
"232",9724,"B001OI8L6C",5,2.94539452765167,"hair_dryer",3.90900449418304
"233",9725,"B001I2J86Q",2,2.07371959562261,"hair_dryer",2.03914510527561
"234",9726,"B0012S03EW",5,2.76667438584009,"hair_dryer",3.81410409888109
"235",9727,"B000EG8HLE",3,2.61782871984445,"hair_dryer",2.7970670502374
"236",9728,"B000ZBXYJ8",5,3.46809736843022,"hair_dryer",4.18655970263645
"237",9729,"B002HZY6BK",1,1.52429672000938,"hair_dryer",1.27840155832498
"238",9730,"B00376IQT6",5,4.0549589096371,"hair_dryer",4.4981831810173
"239",9731,"B000GW4B2K",4,2.64285517983351,"hair_dryer",3.27935610049159
"240",9732,"B002CS4MGG",4,2.6989404519548,"hair_dryer",3.309137379988
"241",9733,"B0029ULZOY",2,3.7126826204137,"hair_dryer",2.90943447143967
"242",9734,"B003YEGI0A",5,4.20761889696466,"hair_dryer",4.57924563428823
"243",9735,"B003Q8WAHO",5,4.12135918171432,"hair_dryer",4.5334417254903
"244",9736,"B001BNLDQA",4,3.99980784469286,"hair_dryer",3.99989796553191
"245",9737,"B000WUHM5E",5,2.82384706605908,"hair_dryer",3.84446279207737
"246",9738,"B002MVF22Q",2,2.50798584070536,"hair_dryer",2.26974048141455
"247",9739,"B002ZNJJ8E",5,3.38671161233144,"hair_dryer",4.14334386614799
"248",9740,"B004A3940K",3,2.88705816888531,"hair_dryer",2.9400278876781
"249",9741,"B000050FDE",3,2.95955536339669,"hair_dryer",2.97852389796364
"250",9742,"B0006B0W1A",5,2.19797859051197,"hair_dryer",3.51212663156186
"251",9743,"B002H6P0ZK",5,4.18359446202636,"hair_dryer",4.566488659336
"252",9744,"B000V3RZ8G",5,2.95356773218636,"hair_dryer",3.91334446579096
"253",9745,"B003M57E9A",4,3.33096216323899,"hair_dryer",3.6447409086799
"254",9746,"B001MBR4U0",5,3.31267782509095,"hair_dryer",4.10403192512329
"255",9747,"B004UE9RPQ",2,2.64242781334459,"hair_dryer",2.34112916888598
"256",9789,"B00424WK4O",4.5,3.04453335757258,"hair_dryer",3.72714721287104
"257",9925,"B00006IV46",1,2.59047309213253,"hair_dryer",1.84454121192237
"258",9926,"B003URDOVC",5,2.59387220752055,"hair_dryer",3.72234614219341
"259",9927,"B0013718S2",3,2.56156317500575,"hair_dryer",2.76719004592805
"260",9928,"B003LZ6L4U",2,2.52154837502948,"hair_dryer",2.27694218714065
"261",9929,"B000O3BDHW",3,3.4935533567042,"hair_dryer",3.26207683240993
"262",9930,"B000PEJJ4Y",5,3.04697784462493,"hair_dryer",3.96294523549584
"263",9931,"B002UUT43C",3,3.40593254720905,"hair_dryer",3.21555018256801
"264",9932,"B0009OAHQY",5,2.57874592407571,"hair_dryer",3.7143140856842
"265",9933,"B001RVGSLQ",5,3.34967785687029,"hair_dryer",4.12367894199812
"266",9934,"B000H65W1E",4,3.62005563956005,"hair_dryer",3.79824954460639
"267",9935,"B001CJJ5QS",5,3.35776312555551,"hair_dryer",4.12797221966998
"268",9936,"B003DHXODW",5,2.70963057670283,"hair_dryer",3.7838138362292
"269",9937,"B000VEJV9Q",5,4.21788708625014,"hair_dryer",4.58469804279882
"270",9938,"B000GFCRGO",2,2.53290759578535,"hair_dryer",2.28297393336202
"271",9939,"B003C1V814",4,3.34269922952886,"hair_dryer",3.65097329087982
"272",9940,"B0012BNVE8",5,3.12710143525188,"hair_dryer",4.00549086211875
"273",9943,"B00134P73C",5,4.38363868970465,"hair_dryer",4.67271214423317
"274",9944,"B001F51TGI",5,2.86350676295093,"hair_dryer",3.86552209112694
"275",9945,"B002PSB6TO",5,3.03783395761361,"hair_dryer",3.95808983149283
"276",9946,"B003GDK6F2",4,2.48785161334798,"hair_dryer",3.19704920668778
"277",9947,"B0000AFUT3",4.5,3.82811432457716,"hair_dryer",4.14322870635047
"278",9948,"B004CASKMO",5,2.237270126295,"hair_dryer",3.53299043706264
"279",9949,"B004H5D40W",2,1.91668246532895,"hair_dryer",1.95575838908967
"280",9950,"B0017QHDUG",4,3.6659500567822,"hair_dryer",3.82261948015135
"281",9951,"B000ONHUQK",5,3.87907172458505,"hair_dryer",4.40478708575466
"282",9952,"B001E96L86",5,3.00130129247974,"hair_dryer",3.93869098630674
"283",9953,"B000WEG4BI",1,2.59484181463744,"hair_dryer",1.84686100357248
"284",9954,"B002AMUIAI",4,2.97152585284729,"hair_dryer",3.45388022786191
"285",9955,"B000GCKDS6",5,3.11341144378289,"hair_dryer",3.99822147664871
"286",9956,"B0009R5BXU",5,2.56987141018601,"hair_dryer",3.70960171880877
"287",9957,"B000K9D0CQ",5,2.95737826481739,"hair_dryer",3.91536785861803
"288",9958,"B002HMCIOK",1,2.34972083551808,"hair_dryer",1.7167017636601
"289",9959,"B003SYYF6A",5,4.1412446498595,"hair_dryer",4.54400090907539
"290",9961,"B002CGSDCW",1,1.96978117404553,"hair_dryer",1.51495380341818
"291",9962,"B002WTC38O",4,2.74053987251263,"hair_dryer",3.33122667230421
"292",9963,"B003AKHQG8",3,3.01463626642812,"hair_dryer",3.00777185747333
"293",9964,"B001T54QVY",3,2.55545421041454,"hair_dryer",2.76394618573012
"294",9965,"B002N5MKLW",5,3.65109608714321,"hair_dryer",4.28373202227304
"295",9966,"B002C741MM",5,3.54170015349862,"hair_dryer",4.22564278150777
"296",9967,"B000ZLVUYO",5,2.66508726674592,"hair_dryer",3.76016133864208
"297",9968,"B003UAABUG",5,3.19492252619952,"hair_dryer",4.04150386141194
"298",9969,"B000E127KQ",5,3.55363985078019,"hair_dryer",4.23198276076428
"299",9970,"B0001209OO",3,3.08638634260802,"hair_dryer",3.04587114792486
"300",9971,"B00189XUBI",1,2.25071268979051,"hair_dryer",1.66412843827876
"301",9976,"B001JE2CJS",1,1.42266590961676,"hair_dryer",1.2244355980065
"302",10006,"B001LF4G7G",4.44827586206896,3.22571517318384,"hair_dryer",3.79909613627096
"303",10078,"B0009LDIEU",3.375,2.96091735071161,"hair_dryer",3.15512211322786
"304",10104,"B001AZJVGS",4,4.24147322626476,"hair_dryer",4.12822228314659
"305",10106,"B000C1VZQU",4,2.75833307374045,"hair_dryer",3.34067486215618
"306",10107,"B0046NNV1M",5,2.61997671519346,"hair_dryer",3.73620763576773
"307",10108,"B003ATZ8SC",4,3.16750815558201,"hair_dryer",3.55794683061405
"308",10109,"B000C1Z1JM",5,2.70805186654527,"hair_dryer",3.78297554113554
"309",10110,"B000WHXL98",5,4.16760154897374,"hair_dryer",4.55799642250506
"310",10111,"B000FLJU1O",5,2.77426223560288,"hair_dryer",3.81813324710513
"311",10114,"B001F0NFVU",1,1.91613172313808,"hair_dryer",1.48646594498632
"312",10115,"B0020Z31S6",4,3.56284297461721,"hair_dryer",3.76786961952174
"313",10116,"B000PLUZL8",4,4.10196340884519,"hair_dryer",4.0541425700968
"314",10117,"B00404WI70",5,2.73975401218941,"hair_dryer",3.79980938047258
"315",10118,"B0009Q2OOK",5,4.39743694265666,"hair_dryer",4.68003901655069
"316",10120,"B000AAAVS6",5,3.25211176686038,"hair_dryer",4.07187134820286
