"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"12","US",50353826,"R1ST18ZX87TCS4","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","Major Appliances",1,6,12,"N","N","inlet cover","Was great until I opened the door and the microwave inlet cover is (what???) CARDBOARD (???) which I touched and it bent and now am reluctant to use to microwave.  Waiting for Whirlpool to answer my questions about this cardboard affecting my food.  They said not to remove it.  Wondering if anyone has any comments about this.",2013-04-17
"13","US",23859301,"R3MHYSFIDE9OBA","B003K5FPRU",392967251,"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,","Major Appliances",4,10,13,"N","N","Great Price, Good Features","I don't really use lots of fancy microwave features... we just set the power and the time and call it good.  This microwave works just great for that (it might also have great features... I just don't know them).<br /><br />Pros: Good price, easy to install, nice lights for stovetop, can be configured to vent or recirculate, looks good.<br /><br />Cons: The fan is less effective than a range hood (which is a given for any over-the-range microwave) and not as quiet as I would hope.<br /><br />Other thoughts: the beep is long, but not much louder than any other microwave... I see a lot of comments about it, but it hasn't bothered us.  Overall, we like this microwave and are happy with the purchase.",2013-04-15
"14","US",44799854,"R1V5CSPGKNAHW4","B000W3JHHM",943347999,"pem31smss ge profile spacemaker countertop microwave oven stainless steel","Major Appliances",5,0,3,"N","Y","Good Quality","Very good product quality, this is all I expected to get.<br />I recommend to other buyers those are thinking to buy that.",2013-04-13
"15","US",52152926,"R23WCVAV7EM3FD","B005GSZB7I",827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd","Major Appliances",5,8,8,"N","Y","Love this - Perfect for a small kitchen","From the moment I took it out of the box, it looked beautiful, fit perfect in my small newly remodeled kitchen and works great! I put some money into my new kitchen with a very nice looking back splash in tile and glass. I did not want my old LARGE white microwave oven taking up one entire wall. I don't use the microwave that much, so this is perfect.  It's not all that powerful but if you are buying something to heat things up or make popcorn AND you want style and beauty - this is it!",2013-04-09
"16","US",42122425,"R5I5M2YR4HMBQ","B005GSZB7I",827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd","Major Appliances",3,28,35,"N","Y","Decent","This microwave is fine. It is not great. It takes three and a half minutes to warm up a cup of coffee, but since that is its only function on our counter it is doing its job, just slower than some of the more powerful ones. Its size is definitely a plus and fits in a wee corner. Its not having more programable numbers is annoying as one has to hold the button as the time counts up incrementally, but for a cup warmer it will do.",2013-04-09
"17","US",45727129,"RT0X30TTOWOKR","B005GSZB3M",109226352,"whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave","Major Appliances",5,1,1,"N","Y","Well built product","I purchased this microwave and and a more expensive model ($200+) from Williams-Sonomo and this Whirlpool is a much better machine. The build quality is excellent and the veritcal-ness of it saves space on the counter. Had to return the Williams-Sonoma model.  The Whirlpool is perfect for heating plates of food and leftovers in medium size bowls.<br />At first, I missed the numeric key pad on my old over the stove model but the small size of this models doesn't allow for the large pad. However,, after a short time you get used to pressing the start button to add time in increments of 30 seconds. Super product that I would buy again and it looks cool.",2013-04-08
"18","US",36245084,"R2KK7SHPB884VA","B0011YFKMC",760984384,"spacemaker jvm1540dmww over-the-range microwave oven with recirculating vent in white","Major Appliances",1,12,12,"N","N","Bad product/Worst customer service","Worse product I've ever owned, I purchased the older model JVM17501MM on 06/29/2011 and it completely failed on 03/3132013, GE serviceman came to my home on 04/05/2013 and gave me a discounted (50% p&l) repair bill of $240.00. My consumer advocate at GE offered me a replacement of $250.00, funny since this item is selling all over for under $200.00. I will NEVER purchase any product from GE AGAIN. You should stay away. RUN away from this.",2013-04-08
"19","US",13118846,"R3P3ZBEWATNQCI","B0073YCGK8",542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt","Major Appliances",2,7,23,"N","N","Buyer Beware","Lousy Value - Stopped working after 2 years of relatively light use (1-2x a day). I was one of the unlucky owners of the previous version of this microwave. It worked fine for 2 years and then just stopped. Whirlpool wasn't too helpful - offered me a warranty that cost more than buying a new one. Then we wonder why we have a landfill issue like we do... Whirlpool should be accountable. I'm taking my money and buying another brand.<br /><br />When it worked, I generally liked it but the fan is loud and comes on by itself. I did like the auto defrost feature but I'm sure others have that.",2013-04-08
"20","US",35388084,"R9L2L50HQOYX","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","Major Appliances",5,2,2,"N","Y","Amazing!","We love this microwave. It looks great and has given us a lot more space in the corner where nothing but the old clunky microwave was. Our kitchen looks so much more modern and the microwave itself fits everything (including our largest dinner plates). Heating will require an additional 20-30 seconds but definitely worth the wait!!! Can't say enough about how cool it looks!",2013-04-07
"21","US",11177667,"R2V5KBS7C4QI2Z","B0011YHN7M",147401377,"ge jvm1540smss spacemaker 1.5 cu. ft. stainless steel over-the-range microwave","Major Appliances",1,3,3,"N","N","Horrible product!","I have had the same problems as the others who wrote on here. I had a white over the range GE microwave that started having keypad problems. Since I was upgrading to stainless appliances, I bought this one and after 3 yrs. started having problems with the keypad again. Some of the buttons stopped working, then one night I woke up to a beeping sound and on the microwave display it said service immediately. I will not buy another GE appliance again, I would like to know what brand is a good one to go with.",2013-04-07
"22","US",43183903,"RS7XXF9HJL3LE","B000W3PH1W",721617315,"pem31dmww%2d profile spacemaker ii%2dcountertop microwave oven %2d white","Major Appliances",4,0,0,"N","Y","Glad GE makes this size microwave","Like other reviewers, I had to purchase this particular GE Spacemaker microwave because it was the only larger one that fit into the existing built-in cabinet in our kitchen.  Other manufacturers are missing the boat if they think everyone wants or needs a huge countertop or above-the-range microwave, or a teensy weensy underpowered microwave. There was no need for the industry to completely change size standards for countertop models.<br /><br />That said, I've only had this microwave a few weeks; so far so good.  I like its features and performance.  It's a bit smaller inside than our previous full size GE microwave.  The previous GE fit perfectly in our microwave cabinet, but its magnetron went out in a scary way after about 6 years of use.<br /><br />So far, only drawback to new microwave is that the instructions say to keep the front of the microwave 3 inches back from edge of countertop so it won't tip over when the door is open.  Not enough space to do that in our built-in microwave cabinet, so have to be careful not to inadvertently put weight on the open door (with my hand), or the whole appliance starts to tip forward.  Don't recollect seeing that information in the description of this product on Amazon, so please be aware.",2013-04-05
"23","US",38282713,"R3VAUXX7QJXIYQ","B0058CLNBU",544821753,"samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave","Major Appliances",1,1,1,"N","N","do not buy.....","None available.",2013-04-04
"24","US",14740934,"R2H9QO531PGK4E","B005GSZB9Q",771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white","Major Appliances",5,1,1,"N","N","This is a good little appliance","My mom bought this for us about a month ago and it's been a real pleasure having it in our kitchen. There are no extraneous buttons, just tap the START button for 30 second intervals. Everything cooks evenly and quickly plus it's small so it sits in the corner and looks like an old school tv.  I recommend this for anyone that just uses a microwave to reheat and cook smaller frozen food meals.",2013-04-03
"25","US",22122002,"R2MM0SFZ3M8HL6","B005OW6RFG",784164614,"smh2117s 2.1 cu. ft. over the range microwave with ceramic enamel interior large capacity led cook top light 400 cfm bottom touch control panel auto defrost &amp; in stainless","Major Appliances",5,2,2,"N","Y","Samsung microwave","I like the looks, the operation buttons on the bottom lends itself to a user friendly and a highly visible control panel. We have multiple Samsung products. All exceed our expectations of their products<br />There are NO other microwaves on the market with bottom eye level control buttons",2013-03-31
"26","US",52801212,"R1VG9FEKW0Z4TO","B00012ORT2",305608994,"sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves","Major Appliances",5,1,1,"N","Y","Bargain at the price.","Had to replace 5 microwaves in 5 years - 2 GE and 3 Samsung microwaves that cost much more died premature deaths at my house, vacation condo, and GF's house. Bought 2 of these so far and the first outlasted the 5. Hope to have the same luck with this one.",2013-03-29
"27","US",39895873,"R130F6ZWZIWVN2","B0049OXU1O",618770050,"ge profile pvm1790 stainless steel over-the-range microwave oven","Major Appliances",5,3,3,"N","Y","Great oven/micro","Easy to install, user friendly instructions.  Came in good condition.  Manual very easy to understand and use micro/oven.  Cooks in 1/2 the time when using fast back.  Really good product.",2013-03-25
"28","US",29800061,"R3CCM892QC5JCA","B0073YCGK8",542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt","Major Appliances",5,63,65,"N","N","Best Bang for the Buck out there!","Bought this at Christmas time to replace a GE Conv/Micro that cost $1200. This is the slickest microwave you could imagine. Works great and heats faster than the old GE; that cost 5 times more. If you want a SS Microwave, to go over your stove, and dont want to break the bank, I couldnt say enough about this one. It works flawlessly, and performs with the best of them.<br />With that said, I was very disapointed with the limited manual that comes with it, and owned it for a month, before I realized that that 99% of the info, that I was looking for, is on a label INSIDE THE DOOR JAM ?????????????????? There is NO MENTION of that fact in the manual; And all the codes, and info, I was searching for is printed right there on the bottom of the door jam; IF you know where to look for it!! So in closing this is a run to buy it purchase; and you will not be disapointed in the unit in anyway . Read all the codes inside the doorjam on the bottom and life will be good for you !!!!<br />Excellent plus on this unit.",2013-03-25
"29","US",49141811,"R19O01AHUOPP5H","B000W3PH1W",721617315,"pem31dmww%2d profile spacemaker ii%2dcountertop microwave oven %2d white","Major Appliances",4,0,0,"N","Y","We Like This Product.","This is a good product. It replaced our previous Profile Spacemaker II model which lasted about ten years.  We're not exotic microwave users and choose the Reheat feature 99% of the time.  The new model works well, although my wife thinks our previous model had a hotter reheat temperature because we more frequently have to press the reheat button a second time with the new model.  We also find the location of the Clear/Off button confusing and sometimes fumble around looking for it.  It should have been placed in an easier to find location, like on the top or bottom corner.  We like the turntable which our previous model didn't have and think it helps heat the food more uniformly.  Overall, we're pleased with this product.",2013-03-20
"30","US",23745233,"RZV2OHYHB78PT","B0049OXU1O",618770050,"ge profile pvm1790 stainless steel over-the-range microwave oven","Major Appliances",3,2,3,"N","N","Be careful on installation. Some SS Steel parts magnetic.","I just installed this item. Be careful with the lag screws provided. They are tin like and do strip out no matter what and cannot be loosened or tightened once the head strips. They require a special flat nose phillips head but that did not help. Buy some quality mounting screws as $ 500.00+ is not enough for GE to include those, and I hope the rest of the unit is not as cheap as the mounting screws. Pollute the planet and make a extra trip to the hardware store. Second, I was leveling the microwave and son of a gun, the magnet on my level stuck to the inside of the unit, which is supposed to be stainless steel. I would still prefer whatever this stuff is to the plastic interior that comes with non-convection. The templates were perfect and put all the screws in the correct locations. You need to order the charcoal filter if you are using the recirculate rather than outside vented feature. To recirculate, you must unscrew 3 screws on top rear and rotate the fan housing 90 degrees before you install the unit. You also need to remove 2 screws on the upper front trim and slide in the filter then replace the trim. My 15 year old did both. You need to butt the top of the unit to the shelf above, or insert trim pieces around the top. If you don't, and let it hang even 1/2 inch, the unit can rise up if hit and fall off the shallow rear flanges that hold it to the back wall bracket and fall onto the new matching GE range. Our cabinets had a wierd from the 1960's lip on one side (I like old school stuff) and I needed to add the trim to prevent falling. The unit powered on and worked once we finished. Will update after a few months of use. I am a licensed electrical and general contractor, so I hope this helps in getting it ready to install. Took my son and I about an hour. The unit looks great in the kitchen. After months of research, it was between this and the Sharp, but this had more power and capacity, and there was not a Sharp in any showroom for QC comparison. Hope itwas the correct choice.",2013-03-19
"31","US",17138845,"R2S1OAPMCZBGLV","B001QFYDSI",295520151,"sharp microwave drawer oven","Major Appliances",5,2,4,"N","Y","Love this microwave","Love this microwave. Product was Easy to install, and easier to operate. The first one we ordered came damaged. The process to return item was a piece of cake. The second one came (from a different company) and was packaged much much better. We used to have our microwave sitting on the counter. We remodeled our 1950 galley kitchen and only had room for a drawer microwave. We will NEVER go back to any other microwave. Well worth the price..<br />Love, Love , Love this product",2013-03-19
"32","US",14410792,"R3LQ7JPKBZ9X7O","B002I9QFNC",838179571,"hmv3051u 300 series 1.6 cu. ft. over-the range microwave oven with 1000 watts 10 microwave power levels automatic shut off and lcd display: stainless","Major Appliances",1,6,6,"N","N","door has too much play in it","This microwave is now two years old and the door has too much play in it. It is loose and jiggles. The repairman can't fix it. It appears it needs a spacer of some sort. I would not recommend this product for that reason. If the door starts to do this, you have to get a new microwave.",2013-03-16
"33","US",22528944,"R31DOL0E9JQQOZ","B0073YCGPI",731025324,"whirlpool wmh31017aw microwave","Major Appliances",5,8,10,"N","Y","Good buy, good value","This was the perfect microwave for my kitchen remodel.It is quite roomy. I particularly like the two stage fan and lighting features.",2013-03-14
"34","US",52748344,"R2NJX8IB06HT8S","B00009V3X6",459626087,"sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves","Major Appliances",3,3,3,"N","Y","Updated Sharp over the range microwave","Fits perfectly in previous Sharp model space.  Heating seems the same as the previous model although this one states 850 watts and the old one said 1100 watts.  Exhaust does not work as well as the other model.  Fan seems to work same on low and high speed, no difference in sound or intensity of fan sound.  One would think the low would seem quieter.",2013-03-11
"35","US",44547867,"R2AR00AJ7USE0B","B003K5FPRU",392967251,"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,","Major Appliances",1,1,1,"N","N","Lasted just over a year! :(","I had it for about a year and a half now when the door is closed it just runs without producing heat.  I guess I could get it repaired but I'm wondering if it's worth it.  I may just buy a better quality microwave so I don't have to deal with it again.",2013-03-08
"36","US",52767411,"R33CN1MMFTSEEQ","B005GSZB3M",109226352,"whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave","Major Appliances",2,4,4,"N","Y","Only o.k.","We needed a small microwave for a small space, and this fits perfectly ... but:  very low power (takes a long time); not tall enough for many things (have to transfer contents to shorter vessels); extremely loud beeping that can't be turned off.",2013-03-07
"37","US",15443894,"R387A2ZM3GISL0","B003K5FPRU",392967251,"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,","Major Appliances",2,3,3,"N","N","For a convenience appliance, I find it quite inconvenient.","I have been using this microwave for about a year. I will say the microwave works well as far as successfully heating items as a microwave should. Other than that, I find it to be an awkward design in the following ways:<br /><br />- The button for the light is directly under the &#34;Start&#34; button. If you hit the &#34;Start&#34; button, it automatically starts microwaving for 30 seconds. However, in a dimly-lit room, I often accidentally hit the &#34;Start&#34; button when I'm just trying to turn the light on. I can' tell you how many times I have started a 30-second microwave cycle on an empty microwave.<br />- Speaking of the lights there are two light bulbs underneath, which is fine. However, in the one year we've been using this microwave, the same bulb has burned out twice, while the other has yet to burn out at all. The first time, we had to scour the internet for a replacement bulb only to find that the specific wattage of the bulb that came in the microwave is pretty much unavailable. Anywhere. So we did some reading and learned to use a slightly lower wattage bulb. This took entirely too much research and hunting for what should have been a simple light bulb.<br />- The beeping at the end of the cooking (or timer) is quite obnoxious. It's 3 long, loud beeps, and, unlike every other microwave I've ever used, it does NOT stop when you open the microwave door! I have young children and often stand directly in front of the microwave, waiting for the timer to hit 1 second so I can stop it before it beeps so it doesn't wake up anyone sleeping/napping.<br />- There are lots of &#34;convenience&#34; setting (quick buttons), but I have never used a single one of them. Seems like a bit of a waste of space and features. It has a &#34;reheat&#34; button, but, unlike some other microwaves on the market, it is NOT a &#34;sensor&#34;/automatic reheat, so I'm not sure what the purpose of it is when you could just as easily enter the amount of time and hit start like normal.<br /><br />Overall, it looks nice enough and works as far as microwaving is concerned, but I personally think it comes with many flaws.",2013-03-06
"38","US",46832227,"R2WJX6QPZ6FK6W","B0049OXU1O",618770050,"ge profile pvm1790 stainless steel over-the-range microwave oven","Major Appliances",1,2,4,"N","N","GE PVM1790SR1SS","None available.",2013-03-03
"39","US",46357009,"R3H9D2B13FTSAV","B00012ORT2",305608994,"sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves","Major Appliances",3,7,7,"N","Y","Replaced the same model bought 6 years ago","Bought this model to replace the one bought thru Amazon 6 years ago. It just died abruptly, thought it was a fuse but if there was one couldn't locate it. Buying the same model made installation a snap. Just hope this one lasts longer",2013-03-02
"40","US",7192972,"RDCZ8GWXSGK9S","B00012ORSS",305608994,"sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves","Major Appliances",5,0,0,"N","Y","Just what we wanted to replace our failed unit of 23 yrs!","Install went well but retrofiting the exterior vent was a chore but thats not a problem of the unit. Only had it up and going for a short while but so far so good.",2013-02-28
"41","US",13921924,"R2ZWA83HPTGNP0","B000A7B4D0",690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel","Major Appliances",5,1,1,"N","Y","Best Ever","this is the best Microwave I have ever had.  Love the size and the program buttons.are so nice.<br /><br />I use the Bake Potato button all the time.",2013-02-27
"42","US",42820552,"R1HHQGRVD30L7C","B0073YCGK8",542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt","Major Appliances",4,6,6,"N","Y","Good Choice","Works as advertised. Easy to follow installation instructions and cooks great. Of course, the holes from my old 'Ewave' did not line up with this model.",2013-02-27
"43","US",48422936,"R1642FH7DWV3GR","B0058CLNBU",544821753,"samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave","Major Appliances",5,0,0,"N","Y","Perfect replacement for a 30 inch.","Thirty inch wide microwave ovens are a little hard to find. But that was the only thing I could use in the cabinetry in our Winnebago RV. It's much quieter than the one it replaced and seems to be more powerful too. We like it's added features oer the older unit we had. It decided to only run on high.",2013-02-26
"44","US",42240996,"RDL6U62MJU873","B003K5FPRU",392967251,"frigidaire ffmv164l 1.6 cubic foot over-the-range microwave with fits-more capacity, 1,550 watts and,","Major Appliances",1,3,3,"N","N","POOR QUALITY","I went to open my microwave and the handle snapped ...yup snapped off into pieces!  Frigidaire will so graciously allow me to buy a new one as their way of standing behind their product....yes so we purchase an expensive microwave that is made so cheaply that you have to replace the handle that breaks apart and they get more money-yes that does sound right doesn't it?  But they stand behind their products....So frustrating!  Unless you have money to burn on replacing parts-DON'T BUY THIS PRODUCT!!!!!!!!!!!!!",2013-02-26
"45","US",40797764,"R2RPZ97QTD2P5Q","B000A7B4D0",690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel","Major Appliances",2,1,4,"N","Y","Does not perform like it should for this price.","This microwave does not heat as quickly or as hot as we would like.  It has some great features, but its performance is just not up to par for the price.",2013-02-26
"46","US",50599713,"R2ZLCPS8IOBUPP","B004YKDYVE",809249591,"haier hmv1630dbbb 30-inch over-the-range 1000 watt microwave, black","Major Appliances",4,2,3,"N","Y","Great for the price","I spent hundreds more for another &#34;Name&#34; brand and this one is as good.  Cant beat this for the price I paid",2013-02-23
"47","US",45882740,"R3P8PBWAZYC3OE","B002Z8041A",921964554,"whirlpool gmh5205xvs 2.0 cu. ft. over-the-range microwave oven 300 cfm - stainless steel","Major Appliances",1,0,0,"N","N","MIne died as well...","Whirlpool,<br /><br />Check out these reviews!!  Obviously there is a serious defect.  Although it sounds like ours lasted longer than most (24 months).  Like others have written, we are not very heavy microwave users....the occassional reheating of coffee or defrosting of meat.  Seems ridiculous to me!",2013-02-23
"48","US",43144979,"R1IL3610LIPDOF","B005GSZB3M",109226352,"whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave","Major Appliances",4,0,0,"N","Y","I like it","I like the look, the ease of cleaning, and the fact that it does everything I need a microwave to do without taking up much countertop space.  The only drawback is that the interior is so small I sometimes &#34;bump&#34; coffee cups trying to put them in for re-heating, spilling liquid that drips straight down to the control panel.  After having a full size microwave, this one takes some getting adjusting on my part!  I gave it 4 stars because I can't heat pancake syrup in it, the bottles are too tall.  All other things I use it for, such as making popcorn, melting butter, reheating left-overs, etc., are just fine.",2013-02-21
"49","US",50414881,"R3IDDNQ4K9D2C6","B0073YCGPI",731025324,"whirlpool wmh31017aw microwave","Major Appliances",3,92,99,"N","N","Very good for the price, with some reservations","I purchased and installed the WMH31017AB, the black version of this microwave.  Pros:  a major consumer magazine rates Whirlpool tops in reliability.  At its price this is, as expected, a pretty basic microwave, but fulfills our needs.  It heats well, is (in black) quite attractive, the microwave and fan are quiet, controls are convenient for basic operations.  Cons:  one of the installation templates is printed on the cardboard packaging, the edges of which shred when cut, making the template difficult to use accurately.  The bolts supplied will not work in a deep cabinet and it took trips to four hardware stores to find longer replacements.  The instructions did not include an option to hardwire the electrical connection, so I had to swallow hard and cut the cord without knowing what I'd find once I had (turned out not to be a problem).  I exhausted through the wall, but there's an outlet for internal exhaust, and it opens upwards towards the ceiling.  And I mean OPENS.  There's no grid to keep small objects from falling into the body of the microwave from the cabinet above.  This is atrocious design!  I used some semi-rigid plastic screen and clear silicone sealant to protect this area.  The user instructions which come with the oven are totally inadequate, and Whirlpool's website doesn't seem to have any more.  Just as an example, it says to touch COOK, enter the number code of food item, enter quantiy, then touch the Start control.  But there's no list of food item codes.  I'd still recommend the microwave for those who are willing to deal with these issues.<br /><br />Update:  I contacted Whirlpool:  It turns out the food item codes are behind the door.  I guess I should have noticed, but it would be nice if the user instructions referenced this.  As I wrote above, they are very cursory.",2013-02-20
"50","US",50165965,"R3C2TYCHFD7HZM","B000A7B4D0",690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel","Major Appliances",5,1,1,"N","N","Masterful","Had this for about 5 years now after a Panasonic NN-H965WF failed within 19 months of being purchased new. No repairs necessary with this Sharp microwave, and the sensor still works great. Use that function and you'll almost never have to worry about underheated food.",2013-02-20
