"","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date"
"18","US",10762648,"R3NKEGRJ45TC7G","B0009XH6WI",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",4,1,1,"N","Y","I am glad I screwed it to the wall...","...cause everyone would walk out of my house with it. All of my friends want one...it is SO COOL! Only thing I wish is that it was a bit more powerful...High is what I would consider as Medium, but I still wouldn't give it away. Every feature is that of style. :)",2013-02-26
"19","US",50912648,"RZPFQVAY5T0ZS","B001UHN0OA",396337866,"extracompact twinturbo 3500 2000 watt compact professional hair dryer","Beauty",5,0,0,"N","Y","twin turbo blow dryer","Awesome dryer! Handles well, dries the hair fast, very easy to control. The only negative...its a little heavy. Love it and would recommend it to all!",2013-02-26
"20","US",22055163,"RRZNF1C6XCI0A","B0009XH6V4",670161917,"andis micro turbo hair dryer","Beauty",5,0,0,"N","Y","Best Hair Driver Ever","This hair drier is superb! it is small and powerful. It is great for home or travel. Best one I ever owned.",2013-02-26
"21","US",52802075,"R230EHH91JPFJF","B000H0XV3G",963066492,"vidal sassoon vs547 1875w tourmaline ceramic hair dryer","Beauty",4,1,1,"N","N","Love it!","Pros<br />• lightweight (best feature)<br />• strong force of air if you want it<br />• multiple heat controls<br /><br />Cons<br />• I don't think the diffuser does much, but I really don't care about that.",2013-02-25
"22","US",24224524,"R8BXPIXOS73HJ","B00009YJSJ",109106777,"conair wallmount 1600 watt hair dryer with led night light; white","Beauty",5,0,0,"N","Y","Great","The clip on our old one finally broke after years of usage.  The girls liked it so much I bought another one - definitely a good value.  Keeps the dryer handy but out of the way.  And as a bonus they hadn't changed the mounting system so I just pulled the old one off the wall, adjusted the cord length and snapped the now one in.",2013-02-25
"23","US",50790427,"RRXZMQY9ABJR2","B008O1V33A",569841544,"professional lightweight hair dryer","Beauty",5,0,0,"N","Y","Great dryer, super long cord","This is the way to get a professional quality hair dryer at a fraction of the cost.  There are three or four brands selling essentially the same dryer including this one but none have the cord length of this one.<br /><br />Its performance is exactly as hoped and more.<br /><br />The cord is incredibly long, making plug concerns a thing of the past.<br /><br />We bought our second one recently.",2013-02-25
"24","US",17348396,"R1Y8GQJ3HFHY2M","B008O1V33A",569841544,"professional lightweight hair dryer","Beauty",3,0,0,"N","Y","Great Price - Update: Sparks","This hairdryer is quiet and light and dries my hair very quickly.  It has cut my drying time in half.  I love the long cord, too.    Update as of 2/26/15: This has been a great blow dryer for just over two years.  This morning it died though.  I was using it and it seemed like the cord was coming unplugged as the power seemed to be waning and then ramping up.  I checked the cord and it was securely in the socket.  This lasted for about 10 seconds and then sparks shot out about 6 inches from the handle and it died.  I threw the dryer down and yanked the cord out of the wall.  WTF?  That was crazy.  I never expected to have sparks fly at my face this morning.  So, it was a great dryer until it almost blew up in my hand.  I still give it three stars as it was great for two years.",2013-02-25
"25","US",35607928,"R1ZD0HSGQGVEX4","B000A3I2X4",235105995,"revlon essentials 1875w fast dry hair dryer, rv408","Beauty",3,0,0,"N","Y","decent value cuz its so inexpensive","switch is all wiggly, power is relatively weak, and somewhat loud, but it has been working so far and it is inexpensive",2013-02-25
"26","US",13417074,"R3VR2XY5C8E3RF","B000BBGS40",588999286,"hot tools professional 800 watt ionic soft bonnet hair dryer, black & white","Beauty",2,2,3,"N","Y","model 800 vs  old model 30001","I have owned a hot tools hair dryer -  model 30001 -  but could no longer use it because the bonnet attachment to the hose broke.  I was very happy with this hair dryer and therefore expected the same results from a newer hot tools hair dryer.<br />However -  the thermostat setting is too too hot..  I cannot use it at all on high  setting and barely on the middle setting -  I have  managed to &#34;get the job done&#34; by starting on the middle setting as long as I can stand it and then switching to the cool setting  and then manually pulling  the bonnet to a peak over my curlers.  My Model 30001 had five heat settings.<br /><br />In addition to this the new dryer is very nosy - almost has a whistle to it.  The bonnet is heavier and not as flexible.<br />In short - I am not happy with the new dryer - do you have another model with more heat settings?<br /><br />A problem with both models -  the hose easily becomes detached from the bonnet while in the process of drying.",2013-02-25
"27","US",13022874,"R3ONV2KODRBEOB","B0009XH6VE",223051644,"andis hangup 1600w wall mount hair dryer","Beauty",1,0,0,"N","Y","All hot air","The unit quit working on the lower setting, and it blows more than it heats and dries.  It has basically quit working. My husband has resumed using our ancient one, which we can no longer hang up (which was my impetus for purchasing a new one).  They just don't make things like they used to.  We just threw it away.",2013-02-25
"28","US",19014625,"R34AY2FMV57W9A","B006QREFI4",168649310,"panasonic kurukuru hair dryer eh-ka25-p pink | ac100v 50/60hz (japan model)","Beauty",5,0,1,"N","Y","Best Product Ever!","I've always used KURUKURU and I'm glad I got it on Amazon because it works great for me right now. I don't know what I'd do without it!",2013-02-25
"29","US",38811674,"R6FC41EJVP83P","B003TQPRGY",814216548,"revlon 1875w compact travel hair dryer","Beauty",5,3,4,"N","Y","Fantastic Little Investment","I bought this because I just moved and have been using my sister's hair dryer up to this point. I couldn't afford to spend a lot of extra money and I am already purchasing a million things for my new apartment, but being a female with thick, long hair and bangs, I *needed* a hair dryer. I was skeptical to purchase something so cheap, but really: WOW. This is perfect for me. It blows strongly on high, the heat is quite warm, and the cold setting is fantastic.<br /><br />I bought this for $8 and am SO happy about it. Don't waste your money on a more expensive one. I really don't see the point.",2013-02-25
"30","US",44776173,"R1ZJZU3VI3LK91","B002BFX6EO",391944105,"sedu revolution professional hair dryer (4000i)","Beauty",5,2,2,"N","Y","Awesome!!","If you really want to dry your hair quickly then this is the dryer you're looking for. It gets very hot and I LOVE IT! It is good for my hair (I have very thick curly and frizzy).",2013-02-25
"31","US",12499213,"RRW8SNHKFY0H9","B0026ZD0WM",57056668,"sunbeam 1632-040 global economizer hair dryer","Beauty",4,28,29,"N","Y","Smart Looking Wall-mounted Dryer","I very much like the dual power and styling of this dryer.  The lint filter is very nice, too.  Since purchasing it about a month ago it has performed flawlessly.<br /><br />A small &#34;con&#34; is that the mounting bracket has &#34;play&#34; and the unit does not feel solidly mounted even though the mounting bracket is very tightly screwed into the wall.  To remedy this, I cut a Styrofoam cup into strips and wedged pieces between the dryer and the wall.  This tightened up the &#34;play&#34; to where the unit seems solidly mounted and the foam wedges do not show.",2013-02-25
"32","US",16613659,"R1MC1YQ87KZN0N","B0037MFCHE",423960,"infiniti by conair i series folding handle hair dryer","Beauty",5,0,0,"N","Y","Keyword - Ionic...","I love anything that can put away the cord in a snap and dries my hair half the time as my other regular hair dryer - they are right, ionic technology does work!  I have no regrets buying this item.  It works as advertised!",2013-02-25
"33","US",38405740,"R2SOWZANSFVNKX","B000BBS636",560455235,"conair yb075w pro yellowbird 1875-watt professional hair dryer","Beauty",5,0,0,"N","Y","Terrific Product!","I love the cooling blow drying feature. I don't have to spend hours to get my hair dry. A great buy!",2013-02-24
"34","US",34978967,"RL70UVHULLXFN","B0040VGR3Y",974237252,"twin turbo 3200 ceramic and ionic professional hair dryer, 1900 watt","Beauty",5,2,4,"N","Y","Great blow dryer","I'm a professional hairdresser so I need a powerful blow dryer that's light. This serves the purpose it's powerful, light and hat. Six of the seven stylists in our salon use it do I guess there's nothing else to say.",2013-02-24
"35","US",44547988,"R3FG9YHZA6LA1W","B001BOFIRO",26711891,"andis tourmaline ionic/ceramic 1875 watt hair dryer","Beauty",1,7,7,"N","N","Great, for the few months it worked.","Like many, this was purchased because of the experience I have had with Andis clippers.  They have lasted 7 years plus.  This was great, at first.  After a few months use the power started gradually getting lower and lower.  Now it barely produces enough air to blow a tissue.  It is less than a year old so I contacted Andis about sending it in for repair.  I have yet to hear back.  Their website points you to the repair facilities in your area.  One problem, they only service Andis clipper products.  It makes me doubt whether Andis even makes these or just slaps their name on it.  If I don't get a response from Andis, I will take this apart and see if there is another manufacturers name inside.<br /><br />Update-Still no response, so I called again.  I was told they do not service hair dryers, they simply replace them.  So I am returning it, at my cost, for a replacement.<br /><br />New Update-Received my NEW replacement.  FYI, use a flat rate USPS bubble envelope and shipping will only cost $5.",2013-02-24
"36","US",23666776,"R1H9M0TYTO9BW2","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,0,0,"N","Y","Best hair dryer","The Ritz Carlton hotel provides these hair dryers. After staying at one of their hotels I loved the hair dryer so much I bought one.",2013-02-24
"37","US",10525174,"R26TB7YPFSM72T","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",5,0,0,"N","Y","Great","This is great for me because i needed a new dependable hair dryer. Conair products are always a great to use",2013-02-24
"38","US",19540966,"R2PMIF0RKKKA83","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",5,0,0,"N","Y","great christmas present","this was a great christmas present. the haet adjustment and cord extension were great, the gfci was a good addition and the color was cool.",2013-02-24
"39","US",19603062,"R1J22GYX2HH8GF","B003TQPRGY",814216548,"revlon 1875w compact travel hair dryer","Beauty",5,0,0,"N","N","Good","Good quality and not expensive price. I would like to recommend you to buy it. A pleasant shopping experience. :)",2013-02-24
"40","US",51725748,"R20Q6ZG6S6YV6H","B003VZNCQK",496940864,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, matte black","Beauty",5,0,0,"N","Y","works great","I ordered this hair dryer when my hair dryer stopped working. I received it in just a couple of days. What I love about this dryer is that it is dries and allows me to style my hair so much quicker than my old dryer. And the price is reasonable.",2013-02-23
"41","US",45315743,"R2C105OHFI7IER","B003TQPRGY",814216548,"revlon 1875w compact travel hair dryer","Beauty",5,0,0,"N","Y","Great price.  Good value","This small dryer really does its job.  I relied on other's reviews which were extremely helpful.  The most expensive product is not necessarily the best product, and this one proves it.  Great value.",2013-02-23
"42","US",16160077,"R3J5S9Q7GQ9U9K","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",2,1,1,"N","Y","Heavy and Vibrates","I loved the idea of a retractable cord, but that's about the only good thing about this dryer.  It is big and heavy, but the worst part is that it vibrates like crazy - very uncomfortable!",2013-02-23
"43","US",43567903,"R3MYJN23FPX071","B00005O0MZ",694290590,"conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer","Beauty",4,0,0,"N","Y","drys fast","it does a good job with the heat ranges, the only thing I replaced a travel dryer with this and it just seems so big and bulky",2013-02-23
"44","US",34396557,"R3IU25WC1M0U4E","B0012DL8B4",897437023,"conair vagabond folding handle 1875 watt compact hair dryer 1 ea","Beauty",5,0,0,"N","Y","Light weight and powerful.","Great dryer. Nice and light weight so my arms don't get worn out drying my long hair. Great power too.",2013-02-23
"45","US",22004554,"RROQIM98BZHCA","B008O1V33A",569841544,"professional lightweight hair dryer","Beauty",4,0,0,"N","Y","very lightweight","Works really well and is very lightweight. It is a little louder than I'm use to and that's why I docked a star.",2013-02-23
"46","US",20759696,"R2TTJAIB8W5KOK","B000BBS636",560455235,"conair yb075w pro yellowbird 1875-watt professional hair dryer","Beauty",5,0,0,"N","Y","Love the Yellowbird.","I was a hair cutter for ten years back in the 80's.  Nothing has ever beaten the Yellowbird as far as power and design.",2013-02-23
"47","US",24736221,"R1ZMKRDV0315J9","B003V264WW",732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple","Beauty",4,0,0,"N","Y","Nice dryer","This was my second purchase of this dryer. The prior one lasted many years and was still working when I replaced it. The only problem with it was the plastic buttons were cracking and falling off so I glued them and kept using it. I like the new one just as we'll, it's efficient and well made. I do tend to accidentally change the temperature setting when I'm using it simply because of where the buttons are and how I hold the dryer. I recommend this dryer despite that.",2013-02-22
"48","US",51031233,"R2NPB2XCSG3H6U","B001UE7D2I",127343313,"andis 1875-watt tourmaline ceramic ionic styling hair dryer","Beauty",2,0,0,"N","Y","Brush Attachment is Worthless","If you use a brush attachment, don't bother with this dryer!  Also, the high, medium and lowsettings only manage heat.  There is no difference in the force of the air flow.  If you have medium to thick hair, this dryer won't provide enough power to dry your hair in a reasonable lenght of time.  This dryer is weak.  I would only recommend it for people with fine or short hair.",2013-02-22
"49","US",16167335,"R2GVQXCN9E96SM","B003TQPRGY",814216548,"revlon 1875w compact travel hair dryer","Beauty",5,0,0,"N","Y","travel hair dryer","I use warm setting to dry and style and the cold setting to set. The product works great for my needs. I plan on using this for trips and a back up at home in case my other hair dryer quits working.",2013-02-22
"50","US",52881836,"R3C1QY5JU17G90","B001LQY1X4",748065701,"conair 1875 watt mid-size hair dryer","Beauty",1,1,2,"N","Y","NO COOL SHOT BUTTON!","The description states there is a cool shot button, but there is NO COOL SHOT BUTTON! Amazon, PLEASE correct this misleading description. I wanted a small, no-heat air blower for medical purposes. This dryer seemed to be the closest thing. I'm returning it, but what a waste of time!",2013-02-22
"51","US",32971694,"R19HO22LKUE3LE","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,0,0,"N","Y","All Plusses","Replaced an old model with this.  It is faster, quieter, and lighter than it's predacessor.  Price the same as in stores,",2013-02-22
"52","US",41779851,"R3AL65O5O8DKLB","B00016KMIS",983445543,"sunbeam/oster 1500 watt wall mounted hair dryer.","Beauty",4,1,1,"N","Y","Sunbeam/Oster Wall Mounted Hair Dryer","The hair dryer works well and was easy to install.<br />It was a little larger than I expected.<br />Overall, happy with the product.",2013-02-22
"53","US",13966813,"R205BG4CY8GTLN","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",5,0,0,"N","Y","Very satisfied.","nice size, color and not heavy weight. It works very well and three options for blow air are very comfy. It doesnt take too much time to dry my hair. Folding handle and retractable wire are really useful . Very happy with that.",2013-02-22
"54","US",29733326,"R1GF4UNYDRMAHJ","B001CK23P2",66259499,"hot tools salon hair dryer (model: 1059)","Beauty",4,4,5,"N","Y","Fabulous dryer","I purchased this dryer at the recommendation of my stylist.  I have THICK, curly hair that takes hours to dry.  I let my hair air-dry because conventional blowdryers (even with a diffuser) only add frizz and uncurl my spiral curls.  Having a wet head for hours in the winter is uncomfortable.  This dryer is fabulous.  I can dry my hair while working at my home office.  The results have been terrific.  I read the other reviews before purchasing, and use the pole and casters to move it to the appropriate spot.  So far, so good.",2013-02-22
"55","US",17645441,"R2VCG6QVQ1JA58","B0050QLDGY",635386699,"remington d3710 ceramic fast finish dual fan turbo hair dryer, 1875 watts","Beauty",5,1,2,"N","Y","so far so good!","I was looking for a dryer with no heat option... Those that I have found before have the button that you have to press down in order to get the cool hair...This one is different you can totally dry your hair without using any heat at all because  you can just press cool air button and unless you change it you only use the ambiant air like a very powerful ventilator...",2013-02-22
"56","US",15621932,"R1XHR1CKXEAXUH","B001UE7D3M",197856712,"andis 1600w quiet hangup hair dryer with night light","Beauty",3,4,4,"N","Y","Works Great....But","I ordered two of these dryers. I had used them before and I trust their quality. But, when the product arrived, I found that there was no  plug on the end of the cord. These units are made to be hard-wired into the electrical system. I didn't see that clearly spelled out in the descriptive text when I was looking for the product. As such, instead of going thru the hassle of returning both of the dryers I went to Ace Hardware and purchased some plugs to put on the cords. Now I'm just hoping and praying the connections don't heat up and set the house on fire.<br /><br />But the dryers themselves work great!",2013-02-21
"57","US",11952332,"R20LAGT4O04JB8","B0008ENT8I",868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish","Beauty",4,0,0,"N","Y","Hair Dryer","I put three of these in a rental and two have held up well, the other one still works but plastic parts broke.<br />.",2013-02-21
"58","US",16252318,"R2R8OSWR6OAG2M","B0009XH6V4",670161917,"andis micro turbo hair dryer","Beauty",5,0,0,"N","Y","Holy smokes this thing is great!","I stayed at a hotel in Chicago that used these in their room, and was so amazed by how much power comes out of this tiny little unit that I googled how much they cost, to learn that they are only around $25!  Now it's my go to travel dryer, and everybody is always so impressed with it.  I will be buying more, and I hope they never stop making these things!",2013-02-21
"59","US",14154978,"R2FV4SAOPWUHWS","B003TQPRGY",814216548,"revlon 1875w compact travel hair dryer","Beauty",5,0,1,"N","Y","Cuddos for Revlon Hair Dryer!","Great bang for the buck!  My hair has never been happier.  I wish all purchases were so easy and I wholeheartedley recommend this product.",2013-02-21
"60","US",45987476,"R2G15AZIT49CTR","B00092M2XW",196041133,"hot tools professional 1600 watt super quiet turbo lightweight hair dryer","Beauty",4,0,0,"N","Y","Wish it had one higher setting","Works well, no problems yet. But when it's on the highest setting it still feels like there should be some more power coming out of it.",2013-02-21
"61","US",12052502,"R2EMMIUEZMZN5T","B000HK1NK4",791081896,"hello kitty 1875 watt hair dryer","Beauty",5,0,0,"N","Y","My daughter loves it","She is a lover of all things Hello Kitty and this hair dryer just happens to be a really good one.  Light weight and she still has her style and fun.",2013-02-21
"62","US",30287788,"R1UVBQZV29A94D","B00132ZG3U",758099411,"conair 1875 watt tourmaline ceramic hair dryer","Beauty",5,1,5,"N","Y","does what it's supposed to do","sorry I don't have anymore to say about it. It does what it's supposed to do. Okay? If you want reviews you're going to have to stop limiting the numbers of words.",2013-02-21
"63","US",5792033,"R25UFVBIKAD2VC","B0008ENT8I",868768702,"proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish","Beauty",5,0,0,"N","N","wall mount hairdryer","I had this particular hairdryer before and it had gotten broke. I looked everywhere to replace it. I love the wall mount feature, it doesnt take up space. Its compact and has great power. I would recommend it to everyone.",2013-02-21
"64","US",12872947,"R2JR3DPM3MR1O3","B0050QLDGY",635386699,"remington d3710 ceramic fast finish dual fan turbo hair dryer, 1875 watts","Beauty",5,0,1,"N","Y","great!","dries fast, quiet, sleek. bought for my dad for christmas to replace an old remington he had that also had the dual motor. works very quickly and it very nice looking. lasts a long time too. my dad had his old remington for 6 years! lol it was time for an upgrade. im sure hell have this another 6... ha",2013-02-21
"65","US",29702094,"R21KPBLEATIBIO","B002B8VE4U",74735317,"travel smart by conair dual voltage 1875 watt hair dryer","Beauty",5,1,1,"N","Y","Lots of power","This is compact and puts out more air than my full sized blow dryer.  I bought it because of it's dual voltage settings because I work internationally and will be traveling to Ireland soon.  I have been using it every day since I got it because I like it so much.",2013-02-20
"66","US",11613883,"ROTTPOBUOG03Y","B000R80ZTQ",486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black","Beauty",4,0,0,"N","Y","Love it","I love this blowdryer.  I love how I don't have to mess around with the cord anymore.  The cord does, however, get stuck sometimes and you have to unwind it and do it over and over again until the cord is properly inserted back into the blowdryer.  I also get this burnt smell from the dryer after using it for 10 minutes.  Still, I like this blowdryer more than the ones I've used in the past.",2013-02-20
"67","US",16501173,"R29R0FT3ETYRP4","B003FBG88E",195677102,"conair pro styler ionic conditioning hair dryer","Beauty",5,0,0,"N","Y","Works great","Dries hair in no time at all!  Great price great product.  Lightweight and fairly quiet.  I am hoping that this drier lasts many years, as did my last Conair dryer.",2013-02-20
"68","US",34132224,"R34W47EA7475KZ","B0009XH6TG",47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)","Beauty",4,0,0,"N","Y","Would of given it a 5 star if the handle were more ergonomic","This thing is still great even though it has a kinda awkward handle, but that's what allows it to fold, so it is a necessary evil. Never had a device with a retractable cord work so well either. If you want a compact well drying hair dryer, this is a no brainer. I would definitely buy it again.",2013-02-20
"69","US",44536599,"R1DHPQTQSIACPJ","B00070E8IS",531479992,"elchim professional 2001 classic hair dryer (colors may vary)","Beauty",5,0,0,"N","Y","Quiet","Purchased this because my daughter hated the loud hair dryer we had. This one is quite a bit quieter and well made.",2013-02-20
"70","US",45942204,"R3PIO1PJ4IDQIP","B00065AFFE",121009604,"conair 1875 watt ergonomic handle hair dryer","Beauty",5,0,0,"N","Y","good dryer","pretty good product, low noise, will buy again. pretty good product, low noise, will buy again. pretty good product, low noise, will buy again",2013-02-20
"71","US",45085813,"R1DHFPNT884OM9","B001QTW2FK",328811288,"conair minipro tourmaline ceramic styler / hair dryer; pink","Beauty",1,7,10,"N","Y","It blew out","I plugged it in Turkey and it blew out right away, so I didn't have a hair dryer during my stay there. I am giving it 1 star, since I can't seem to be able to choose 0. The only purpose I bought this dryer for, was to use it in Europe.",2013-02-19
